"Jahr" "point.46.x" "sat" "sal" "winter"
1985 -82 0 0 0
1985 -81 0 0 0
1985 -82 0 0 0
1985 -85 0 0 0
1985 -86 0 0 0
1985 -85 0 0 0
1985 -86 0 0 0
1985 -88 0 0 0
1985 -91 0 0 0
1985 -94 0 0 0
1985 -92 0 0 0
1985 -87 0 0 0
1985 -86 0 0 0
1985 -88 0 0 0
1985 -90 0 0 0
1985 -93 0 0 0
1985 -91 0 0 0
1985 -89 0 0 0
1985 -88 0 0 0
1985 -87 0 0 0
1985 -87 0 0 0
1985 -86 0 0 0
1985 -88 0 0 0
1985 -87 0 0 0
1985 -84 0 0 0
1985 -83 0 0 0
1985 -84 0 0 0
1985 -84 0 0 0
1985 -84 0 0 0
1985 -84 0 0 0
1986 -83 0 0 0
1986 -84 0 0 0
1986 -86 0 0 0
1986 -87 0 0 0
1986 -87 0 0 0
1986 -89 0 0 0
1986 -86 0 0 0
1986 -83 0 0 0
1986 -86 0 0 0
1986 -88 0 0 0
1986 -86 0 0 0
1986 -88 0 0 0
1986 -92 0 0 0
1986 -95 0 0 0
1986 -94 0 0 0
1986 -91 0 0 0
1986 -92 0 0 0
1986 -88 0 0 0
1986 -86 0 0 0
1986 -88 0 0 0
1986 -89 0 0 0
1986 -89 0 0 0
1986 -87 0 0 0
1986 -83 0 0 0
1986 -82 0 0 0
1986 -84 0 0 0
1986 -86 0 0 0
1986 -86 0 0 0
1986 -86 0 0 0
1986 -84 0 0 0
1987 -84 0 0 0
1987 -85 0 0 0
1987 -86 0 0 0
1987 -85 0 0 0
1987 -87 0 0 0
1987 -88 0 0 0
1987 -88 0 0 0
1987 -87 0 0 0
1987 -89 0 0 0
1987 -91 0 0 0
1987 -90 0 0 0
1987 -89 0 0 0
1987 -87 0 0 0
1987 -87 0 0 0
1987 -90 0 0 0
1987 -89 0 0 0
1987 -82 0 0 0
1987 -80 0 0 0
1987 -83 0 0 0
1987 -85 0 0 0
1987 -85 0 0 0
1987 -86 0 0 0
1987 -88 0 0 0
1987 -88 0 0 0
1987 -86 0 0 0
1987 -83 0 0 0
1987 -82 0 0 0
1987 -84 0 0 0
1987 -85 0 0 0
1987 -85 0 0 0
1988 -82 0 0 0
1988 -83 0 0 0
1988 -86 0 0 0
1988 -87 0 0 0
1988 -88 0 0 0
1988 -89 0 0 0
1988 -90 0 0 0
1988 -92 0 0 0
1988 -94 0 0 0
1988 -93 0 0 0
1988 -90 0 0 0
1988 -91 0 0 0
1988 -93 0 0 0
1988 -91 0 0 0
1988 -89 0 0 0
1988 -86 0 0 0
1988 -86 0 0 0
1988 -86 0 0 0
1988 -88 0 0 0
1988 -89 0 0 0
1988 -90 0 0 0
1988 -90 0 0 0
1988 -89 0 0 0
1988 -89 0 0 0
1988 -88 0 0 0
1988 -86 0 0 0
1988 -84 0 0 0
1988 -84 0 0 0
1988 -81 0 0 0
1988 -80 0 0 0
1989 -83 0 0 0
1989 -85 0 0 0
1989 -87 0 0 0
1989 -88 0 0 0
1989 -88 0 0 0
1989 -89 0 0 0
1989 -91 0 0 0
1989 -93 0 0 0
1989 -96 0 0 0
1989 -96 0 0 0
1989 -93 0 0 0
1989 -92 0 0 0
1989 -96 0 0 0
1989 -96 0 0 0
1989 -94 0 0 0
1989 -90 0 0 0
1989 -87 0 0 0
1989 -90 0 0 0
1989 -87 0 0 0
1989 -84 0 0 0
1989 -86 0 0 0
1989 -88 0 0 0
1989 -85 0 0 0
1989 -84 0 0 0
1989 -87 0 0 0
1989 -88 0 0 0
1989 -88 0 0 0
1989 -87 0 0 0
1989 -84 0 0 0
1989 -83 0 0 0
1990 -84 0 0 0
1990 -85 0 0 0
1990 -87 0 0 0
1990 -88 0 0 0
1990 -88 0 0 0
1990 -89 0 0 0
1990 -91 0 0 0
1990 -92 0 0 0
1990 -90 0 0 0
1990 -92 0 0 0
1990 -94 0 0 0
1990 -91 0 0 0
1990 -89 0 0 0
1990 -90 0 0 0
1990 -89 0 0 0
1990 -86 0 0 0
1990 -87 0 0 0
1990 -90 0 0 0
1990 -91 0 0 0
1990 -92 0 0 0
1990 -91 0 0 0
1990 -87 0 0 0
1990 -86 0 0 0
1990 -86 0 0 0
1990 -85 0 0 0
1990 -84 0 0 0
1990 -80 0 0 0
1990 -75 0 0 0
1990 -77 0 0 0
1990 -78 0 0 0
1992 -80 0 0 0
1992 -83 0 0 0
1992 -85 0 0 0
1992 -85 0 0 0
1992 -85 0 0 0
1992 -86 0 0 0
1992 -86 0 0 0
1992 -87 0 0 0
1992 -92 0 0 0
1992 -95 0 0 0
1992 -97 0 0 0
1992 -97 0 0 0
1992 -97 0 0 0
1992 -98 0 0 0
1992 -99 0 0 0
1992 -96 0 0 0
1992 -93 0 0 0
1992 -91 0 0 0
1992 -91 0 0 0
1992 -92 0 0 0
1992 -91 0 0 0
1992 -90 0 0 0
1992 -84 0 0 0
1992 -82 0 0 0
1992 -84 0 0 0
1992 -87 0 0 0
1992 -88 0 0 0
1992 -87 0 0 0
1992 -86 0 0 0
1992 -84 0 0 0
1993 -86 0 0 0
1993 -86 0 0 0
1993 -87 0 0 0
1993 -88 0 0 0
1993 -89 0 0 0
1993 -92 0 0 0
1993 -93 0 0 0
1993 -95 0 0 0
1993 -93 0 0 0
1993 -88 0 0 0
1993 -90 0 0 0
1993 -92 0 0 0
1993 -89 0 0 0
1993 -88 0 0 0
1993 -91 0 0 0
1993 -91 0 0 0
1993 -89 0 0 0
1993 -87 0 0 0
1993 -85 0 0 0
1993 -83 0 0 0
1993 -85 0 0 0
1993 -86 0 0 0
1993 -83 0 0 0
1993 -80 0 0 0
1993 -76 0 0 0
1993 -78 0 0 0
1993 -81 0 0 0
1993 -82 0 0 0
1993 -79 0 0 0
1993 -77 0 0 0
1994 -79 0 0 0
1994 -81 0 0 0
1994 -82 0 0 0
