"Jahr" "point.65.x" "sat" "sal" "winter"
1985 7 0 0.5 13
1985 9 0 0.5 13
1985 8 0 0.5 13
1985 6 0 0.5 13
1985 3 0 0.5 13
1985 3 0 0.5 13
1985 2 0 0.5 13
1985 -1 0 0.5 13
1985 -5 0 0.5 13
1985 -11 0 0.5 13
1985 -13 0 0.5 13
1985 -10 0 0.5 13
1985 -10 0 0.5 13
1985 -12 0 0.5 13
1985 -15 0 0.5 13
1985 -21 0 0.5 13
1985 -21 0 0.5 13
1985 -21 0 0.5 13
1985 -21 0 0.5 13
1985 -20 0 0.5 13
1985 -20 0 0.5 13
1985 -19 0 0.5 13
1985 -22 0 0.5 13
1985 -22 0 0.5 13
1985 -19 0 0.5 13
1985 -17 0 0.5 13
1985 -17 0 0.5 13
1985 -17 0 0.5 13
1985 -16 0 0.5 13
1985 -17 0 0.5 13
1986 9 0 0.5 7
1986 7 0 0.5 7
1986 4 0 0.5 7
1986 2 0 0.5 7
1986 0 0 0.5 7
1986 -4 0 0.5 7
1986 -3 0 0.5 7
1986 0 0 0.5 7
1986 -2 0 0.5 7
1986 -5 0 0.5 7
1986 -4 0 0.5 7
1986 -6 0 0.5 7
1986 -12 0 0.5 7
1986 -19 0 0.5 7
1986 -21 0 0.5 7
1986 -22 0 0.5 7
1986 -26 0 0.5 7
1986 -24 0 0.5 7
1986 -22 0 0.5 7
1986 -25 0 0.5 7
1986 -26 0 0.5 7
1986 -27 0 0.5 7
1986 -27 0 0.5 7
1986 -22 0 0.5 7
1986 -19 0 0.5 7
1986 -20 0 0.5 7
1986 -21 0 0.5 7
1986 -22 0 0.5 7
1986 -23 0 0.5 7
1986 -20 0 0.5 7
1987 3 0 0.5 13
1987 1 0 0.5 13
1987 0 0 0.5 13
1987 0 0 0.5 13
1987 -2 0 0.5 13
1987 -5 0 0.5 13
1987 -6 0 0.5 13
1987 -6 0 0.5 13
1987 -9 0 0.5 13
1987 -13 0 0.5 13
1987 -14 0 0.5 13
1987 -15 0 0.5 13
1987 -14 0 0.5 13
1987 -15 0 0.5 13
1987 -19 0 0.5 13
1987 -20 0 0.5 13
1987 -11 0 0.5 13
1987 -7 0 0.5 13
1987 -9 0 0.5 13
1987 -9 0 0.5 13
1987 -9 0 0.5 13
1987 -11 0 0.5 13
1987 -14 0 0.5 13
1987 -16 0 0.5 13
1987 -16 0 0.5 13
1987 -12 0 0.5 13
1987 -10 0 0.5 13
1987 -13 0 0.5 13
1987 -14 0 0.5 13
1987 -15 0 0.5 13
1988 16 0 0.5 2
1988 14 0 0.5 2
1988 11 0 0.5 2
1988 7 0 0.5 2
1988 4 0 0.5 2
1988 0 0 0.5 2
1988 -3 0 0.5 2
1988 -8 0 0.5 2
1988 -13 0 0.5 2
1988 -16 0 0.5 2
1988 -16 0 0.5 2
1988 -20 0 0.5 2
1988 -25 0 0.5 2
1988 -27 0 0.5 2
1988 -26 0 0.5 2
1988 -23 0 0.5 2
1988 -23 0 0.5 2
1988 -23 0 0.5 2
1988 -25 0 0.5 2
1988 -28 0 0.5 2
1988 -31 0 0.5 2
1988 -33 0 0.5 2
1988 -33 0 0.5 2
1988 -35 0 0.5 2
1988 -35 0 0.5 2
1988 -34 0 0.5 2
1988 -32 0 0.5 2
1988 -30 0 0.5 2
1988 -26 0 0.5 2
1988 -23 0 0.5 2
1989 -4 0 0.5 2
