"Jahr" "point.33.x" "sat" "sal" "winter"
1985 -87 0 0 0
1985 -84 0 0 0
1985 -85 0 0 0
1985 -88 0 0 0
1985 -91 0 0 0
1985 -91 0 0 0
1985 -92 0 0 0
1985 -95 0 0 0
1985 -100 0 0 0
1985 -108 0 0 0
1985 -110 0 0 0
1985 -108 0 0 0
1985 -108 0 0 0
1985 -110 0 0 0
1985 -114 0 0 0
1985 -120 0 0 0
1985 -122 0 0 0
1985 -122 0 0 0
1985 -121 0 0 0
1985 -121 0 0 0
1985 -121 0 0 0
1985 -120 0 0 0
1985 -123 0 0 0
1985 -124 0 0 0
1985 -121 0 0 0
1985 -119 0 0 0
1985 -119 0 0 0
1985 -119 0 0 0
1985 -118 0 0 0
1985 -118 0 0 0
1986 -83 0 0 0
1986 -85 0 0 0
1986 -88 0 0 0
1986 -92 0 0 0
1986 -94 0 0 0
1986 -99 0 0 0
1986 -98 0 0 0
1986 -95 0 0 0
1986 -98 0 0 0
1986 -101 0 0 0
1986 -100 0 0 0
1986 -102 0 0 0
1986 -109 0 0 0
1986 -116 0 0 0
1986 -121 0 0 0
1986 -123 0 0 0
1986 -127 0 0 0
1986 -126 0 0 0
1986 -123 0 0 0
1986 -126 0 0 0
1986 -128 0 0 0
1986 -129 0 0 0
1986 -128 0 0 0
1986 -124 0 0 0
1986 -120 0 0 0
1986 -121 0 0 0
1986 -123 0 0 0
1986 -124 0 0 0
1986 -125 0 0 0
1986 -123 0 0 0
1987 -91 0 0 0
1987 -93 0 0 0
1987 -94 0 0 0
1987 -94 0 0 0
1987 -97 0 0 0
1987 -101 0 0 0
1987 -102 0 0 0
1987 -103 0 0 0
1987 -106 0 0 0
1987 -110 0 0 0
1987 -113 0 0 0
1987 -114 0 0 0
1987 -114 0 0 0
1987 -115 0 0 0
1987 -120 0 0 0
1987 -122 0 0 0
1987 -113 0 0 0
1987 -108 0 0 0
1987 -108 0 0 0
1987 -109 0 0 0
1987 -109 0 0 0
1987 -111 0 0 0
1987 -115 0 0 0
1987 -117 0 0 0
1987 -118 0 0 0
1987 -114 0 0 0
1987 -112 0 0 0
1987 -113 0 0 0
1987 -115 0 0 0
1987 -116 0 0 0
1988 -74 0 0 0
1988 -76 0 0 0
1988 -80 0 0 0
1988 -84 0 0 0
1988 -89 0 0 0
1988 -93 0 0 0
1988 -97 0 0 0
1988 -102 0 0 0
1988 -108 0 0 0
1988 -111 0 0 0
1988 -112 0 0 0
1988 -115 0 0 0
1988 -121 0 0 0
1988 -124 0 0 0
1988 -124 0 0 0
1988 -122 0 0 0
1988 -122 0 0 0
1988 -123 0 0 0
1988 -125 0 0 0
1988 -127 0 0 0
1988 -129 0 0 0
1988 -131 0 0 0
1988 -132 0 0 0
1988 -134 0 0 0
1988 -135 0 0 0
1988 -135 0 0 0
1988 -134 0 0 0
1988 -132 0 0 0
1988 -128 0 0 0
1988 -123 0 0 0
1989 -101 0 0 0
1989 -104 0 0 0
1989 -108 0 0 0
1989 -111 0 0 0
1989 -112 0 0 0
1989 -115 0 0 0
1989 -119 0 0 0
1989 -124 0 0 0
1989 -130 0 0 0
1989 -136 0 0 0
1989 -137 0 0 0
1989 -139 0 0 0
1989 -145 0 0 0
1989 -151 0 0 0
1989 -154 0 0 0
1989 -154 0 0 0
1989 -149 0 0 0
1989 -153 0 0 0
1989 -152 0 0 0
1989 -147 0 0 0
1989 -149 0 0 0
1989 -152 0 0 0
1989 -148 0 0 0
1989 -143 0 0 0
1989 -143 0 0 0
1989 -143 0 0 0
1989 -143 0 0 0
1989 -143 0 0 0
1989 -141 0 0 0
1989 -139 0 0 0
1990 -99 0 0 0
1990 -102 0 0 0
1990 -105 0 0 0
1990 -107 0 0 0
1990 -109 0 0 0
1990 -113 0 0 0
1990 -117 0 0 0
1990 -120 0 0 0
1990 -122 0 0 0
1990 -125 0 0 0
1990 -130 0 0 0
1990 -131 0 0 0
1990 -132 0 0 0
1990 -135 0 0 0
1990 -135 0 0 0
1990 -132 0 0 0
1990 -131 0 0 0
1990 -135 0 0 0
1990 -138 0 0 0
1990 -143 0 0 0
1990 -146 0 0 0
1990 -142 0 0 0
1990 -140 0 0 0
1990 -139 0 0 0
1990 -138 0 0 0
1990 -136 0 0 0
1990 -129 0 0 0
1990 -116 0 0 0
1990 -112 0 0 0
1990 -108 0 0 0
1992 -80 0 0 0
1992 -83 0 0 0
1992 -86 0 0 0
1992 -88 0 0 0
1992 -89 0 0 0
1992 -92 0 0 0
1992 -94 0 0 0
1992 -96 0 0 0
1992 -104 0 0 0
1992 -113 0 0 0
1992 -119 0 0 0
1992 -125 0 0 0
1992 -131 0 0 0
1992 -137 0 0 0
1992 -144 0 0 0
1992 -148 0 0 0
1992 -151 0 0 0
1992 -153 0 0 0
1992 -154 0 0 0
1992 -160 0 0 0
1992 -165 0 0 0
1992 -165 0 0 0
1992 -156 0 0 0
1992 -151 0 0 0
1992 -147 0 0 0
1992 -149 0 0 0
1992 -152 0 0 0
1992 -153 0 0 0
1992 -153 0 0 0
1992 -151 0 0 0
1993 -106 0 0 0
1993 -107 0 0 0
1993 -109 0 0 0
1993 -111 0 0 0
1993 -115 0 0 0
1993 -121 0 0 0
1993 -127 0 0 0
1993 -132 0 0 0
1993 -134 0 0 0
1993 -132 0 0 0
1993 -133 0 0 0
1993 -138 0 0 0
1993 -136 0 0 0
1993 -135 0 0 0
1993 -139 0 0 0
1993 -143 0 0 0
1993 -143 0 0 0
1993 -142 0 0 0
1993 -138 0 0 0
1993 -133 0 0 0
1993 -133 0 0 0
1993 -134 0 0 0
1993 -129 0 0 0
1993 -122 0 0 0
1993 -113 0 0 0
1993 -108 0 0 0
1993 -108 0 0 0
1993 -108 0 0 0
1993 -103 0 0 0
1993 -96 0 0 0
1994 -66 0 0 0
1994 -67 0 0 0
1994 -67 0 0 0
1994 -68 0 0 0
1994 -74 0 0 0
1994 -80 0 0 0
1994 -87 0 0 0
1994 -92 0 0 0
1994 -93 0 0 0
1994 -97 0 0 0
1994 -96 0 0 0
1994 -95 0 0 0
1994 -99 0 0 0
1994 -103 0 0 0
1994 -109 0 0 0
1994 -114 0 0 0
1994 -120 0 0 0
1994 -126 0 0 0
1994 -134 0 0 0
1994 -142 0 0 0
1994 -140 0 0 0
1994 -133 0 0 0
1994 -132 0 0 0
1994 -129 0 0 0
1994 -123 0 0 0
1994 -119 0 0 0
1994 -118 0 0 0
1994 -116 0 0 0
1994 -114 0 0 0
1994 -115 0 0 0
1995 -72 0 0 0
1995 -72 0 0 0
1995 -74 0 0 0
1995 -76 0 0 0
1995 -79 0 0 0
1995 -86 0 0 0
1995 -90 0 0 0
1995 -90 0 0 0
1995 -92 0 0 0
1995 -95 0 0 0
1995 -97 0 0 0
1995 -97 0 0 0
1995 -96 0 0 0
1995 -102 0 0 0
1995 -109 0 0 0
1995 -113 0 0 0
1995 -116 0 0 0
1995 -120 0 0 0
1995 -125 0 0 0
1995 -131 0 0 0
1995 -135 0 0 0
1995 -138 0 0 0
1995 -138 0 0 0
1995 -133 0 0 0
1995 -126 0 0 0
1995 -127 0 0 0
1995 -127 0 0 0
1995 -125 0 0 0
1995 -123 0 0 0
1995 -123 0 0 0
1996 -109 0 0 0
1996 -110 0 0 0
1996 -112 0 0 0
1996 -114 0 0 0
1996 -119 0 0 0
1996 -123 0 0 0
1996 -122 0 0 0
1996 -121 0 0 0
1996 -120 0 0 0
1996 -117 0 0 0
1996 -117 0 0 0
1996 -119 0 0 0
1996 -123 0 0 0
1996 -128 0 0 0
1996 -128 0 0 0
1996 -127 0 0 0
1996 -128 0 0 0
1996 -133 0 0 0
1996 -137 0 0 0
1996 -138 0 0 0
1996 -140 0 0 0
1996 -142 0 0 0
1996 -145 0 0 0
1996 -146 0 0 0
1996 -146 0 0 0
1996 -148 0 0 0
1996 -148 0 0 0
1996 -147 0 0 0
1996 -144 0 0 0
1996 -144 0 0 0
1997 -110 0 0 0
1997 -109 0 0 0
1997 -110 0 0 0
1997 -114 0 0 0
1997 -116 0 0 0
1997 -116 0 0 0
1997 -116 0 0 0
1997 -112 0 0 0
1997 -108 0 0 0
1997 -113 0 0 0
1997 -120 0 0 0
1997 -123 0 0 0
1997 -122 0 0 0
1997 -124 0 0 0
1997 -128 0 0 0
1997 -134 0 0 0
1997 -139 0 0 0
1997 -141 0 0 0
1997 -142 0 0 0
1997 -145 0 0 0
1997 -149 0 0 0
1997 -152 0 0 0
1997 -153 0 0 0
1997 -148 0 0 0
1997 -146 0 0 0
1997 -148 0 0 0
1997 -151 0 0 0
1997 -151 0 0 0
1997 -146 0 0 0
1997 -141 0 0 0
1998 -94 0 0 0
1998 -93 0 0 0
1998 -92 0 0 0
1998 -95 0 0 0
1998 -97 0 0 0
1998 -97 0 0 0
1998 -101 0 0 0
1998 -107 0 0 0
1998 -112 0 0 0
1998 -115 0 0 0
1998 -115 0 0 0
1998 -115 0 0 0
1998 -119 0 0 0
1998 -120 0 0 0
1998 -120 0 0 0
1998 -121 0 0 0
1998 -123 0 0 0
1998 -125 0 0 0
1998 -124 0 0 0
1998 -126 0 0 0
1998 -129 0 0 0
1998 -128 0 0 0
1998 -124 0 0 0
1998 -124 0 0 0
1998 -120 0 0 0
1998 -114 0 0 0
1998 -116 0 0 0
1998 -117 0 0 0
1998 -117 0 0 0
1998 -116 0 0 0
1999 -70 0 0 0
1999 -73 0 0 0
1999 -75 0 0 0
1999 -77 0 0 0
1999 -79 0 0 0
1999 -84 0 0 0
1999 -86 0 0 0
1999 -88 0 0 0
1999 -95 0 0 0
1999 -100 0 0 0
1999 -103 0 0 0
1999 -104 0 0 0
1999 -106 0 0 0
1999 -107 0 0 0
1999 -107 0 0 0
1999 -109 0 0 0
1999 -112 0 0 0
1999 -117 0 0 0
1999 -125 0 0 0
1999 -131 0 0 0
1999 -127 0 0 0
