"Jahr" "point.31.x" "sat" "sal" "winter"
1985 -70 0 0 0
1985 -67 0 0 0
1985 -67 0 0 0
1985 -70 0 0 0
1985 -73 0 0 0
1985 -73 0 0 0
1985 -73 0 0 0
1985 -77 0 0 0
1985 -82 0 0 0
1985 -90 0 0 0
1985 -93 0 0 0
1985 -91 0 0 0
1985 -91 0 0 0
1985 -94 0 0 0
1985 -98 0 0 0
1985 -105 0 0 0
1985 -107 0 0 0
1985 -107 0 0 0
1985 -107 0 0 0
1985 -107 0 0 0
1985 -108 0 0 0
1985 -107 0 0 0
1985 -111 0 0 0
1985 -113 0 0 0
1985 -111 0 0 0
1985 -110 0 0 0
1985 -111 0 0 0
1985 -111 0 0 0
1985 -111 0 0 0
1985 -112 0 0 0
1986 -68 0 0 0
1986 -70 0 0 0
1986 -73 0 0 0
1986 -76 0 0 0
1986 -78 0 0 0
1986 -83 0 0 0
1986 -83 0 0 0
1986 -79 0 0 0
1986 -82 0 0 0
1986 -85 0 0 0
1986 -84 0 0 0
1986 -86 0 0 0
1986 -93 0 0 0
1986 -101 0 0 0
1986 -106 0 0 0
1986 -108 0 0 0
1986 -114 0 0 0
1986 -113 0 0 0
1986 -111 0 0 0
1986 -114 0 0 0
1986 -116 0 0 0
1986 -117 0 0 0
1986 -117 0 0 0
1986 -113 0 0 0
1986 -110 0 0 0
1986 -112 0 0 0
1986 -115 0 0 0
1986 -117 0 0 0
1986 -119 0 0 0
1986 -117 0 0 0
1987 -81 0 0 0
1987 -83 0 0 0
1987 -84 0 0 0
1987 -84 0 0 0
1987 -87 0 0 0
1987 -91 0 0 0
1987 -92 0 0 0
1987 -93 0 0 0
1987 -96 0 0 0
1987 -101 0 0 0
1987 -104 0 0 0
1987 -106 0 0 0
1987 -106 0 0 0
1987 -107 0 0 0
1987 -113 0 0 0
1987 -116 0 0 0
1987 -108 0 0 0
1987 -103 0 0 0
1987 -104 0 0 0
1987 -105 0 0 0
1987 -106 0 0 0
1987 -108 0 0 0
1987 -113 0 0 0
1987 -116 0 0 0
1987 -117 0 0 0
1987 -114 0 0 0
1987 -112 0 0 0
1987 -114 0 0 0
1987 -116 0 0 0
1987 -118 0 0 0
1988 -66 0 0 0
1988 -68 0 0 0
1988 -72 0 0 0
1988 -75 0 0 0
1988 -80 0 0 0
1988 -83 0 0 0
1988 -87 0 0 0
1988 -92 0 0 0
1988 -97 0 0 0
1988 -100 0 0 0
1988 -100 0 0 0
1988 -103 0 0 0
1988 -108 0 0 0
1988 -110 0 0 0
1988 -111 0 0 0
1988 -110 0 0 0
1988 -110 0 0 0
1988 -111 0 0 0
1988 -114 0 0 0
1988 -117 0 0 0
1988 -118 0 0 0
1988 -120 0 0 0
1988 -120 0 0 0
1988 -122 0 0 0
1988 -124 0 0 0
1988 -125 0 0 0
1988 -124 0 0 0
1988 -124 0 0 0
1988 -121 0 0 0
1988 -117 0 0 0
1989 -100 0 0 0
1989 -103 0 0 0
1989 -108 0 0 0
1989 -111 0 0 0
1989 -113 0 0 0
1989 -116 0 0 0
1989 -120 0 0 0
1989 -125 0 0 0
1989 -131 0 0 0
1989 -136 0 0 0
1989 -136 0 0 0
1989 -137 0 0 0
1989 -143 0 0 0
1989 -147 0 0 0
1989 -151 0 0 0
1989 -150 0 0 0
1989 -147 0 0 0
1989 -153 0 0 0
1989 -153 0 0 0
1989 -150 0 0 0
1989 -154 0 0 0
1989 -159 0 0 0
1989 -157 0 0 0
1989 -154 0 0 0
1989 -156 0 0 0
1989 -157 0 0 0
1989 -158 0 0 0
1989 -159 0 0 0
1989 -157 0 0 0
1989 -156 0 0 0
1990 -117 0 0 0
1990 -120 0 0 0
1990 -123 0 0 0
1990 -125 0 0 0
1990 -127 0 0 0
1990 -131 0 0 0
1990 -135 0 0 0
1990 -138 0 0 0
1990 -139 0 0 0
1990 -142 0 0 0
1990 -147 0 0 0
1990 -149 0 0 0
1990 -149 0 0 0
1990 -153 0 0 0
1990 -154 0 0 0
1990 -151 0 0 0
1990 -150 0 0 0
1990 -155 0 0 0
1990 -159 0 0 0
1990 -168 0 0 0
1990 -173 0 0 0
1990 -169 0 0 0
1990 -166 0 0 0
1990 -167 0 0 0
1990 -167 0 0 0
1990 -165 0 0 0
1990 -156 0 0 0
1990 -144 0 0 0
1990 -140 0 0 0
1990 -137 0 0 0
1992 -90 0 0 0
1992 -92 0 0 0
1992 -94 0 0 0
1992 -96 0 0 0
1992 -97 0 0 0
1992 -99 0 0 0
1992 -100 0 0 0
1992 -102 0 0 0
1992 -110 0 0 0
1992 -118 0 0 0
1992 -124 0 0 0
1992 -127 0 0 0
1992 -130 0 0 0
1992 -134 0 0 0
1992 -138 0 0 0
1992 -140 0 0 0
1992 -141 0 0 0
1992 -142 0 0 0
1992 -142 0 0 0
1992 -148 0 0 0
1992 -152 0 0 0
1992 -152 0 0 0
1992 -147 0 0 0
1992 -143 0 0 0
1992 -141 0 0 0
1992 -144 0 0 0
1992 -147 0 0 0
1992 -150 0 0 0
1992 -151 0 0 0
1992 -151 0 0 0
1993 -117 0 0 0
1993 -119 0 0 0
1993 -121 0 0 0
1993 -123 0 0 0
1993 -126 0 0 0
1993 -133 0 0 0
1993 -138 0 0 0
1993 -145 0 0 0
1993 -147 0 0 0
1993 -144 0 0 0
1993 -146 0 0 0
1993 -151 0 0 0
1993 -150 0 0 0
1993 -148 0 0 0
1993 -153 0 0 0
1993 -159 0 0 0
1993 -160 0 0 0
1993 -160 0 0 0
1993 -157 0 0 0
1993 -153 0 0 0
1993 -156 0 0 0
1993 -159 0 0 0
1993 -154 0 0 0
1993 -147 0 0 0
1993 -139 0 0 0
1993 -134 0 0 0
1993 -134 0 0 0
1993 -134 0 0 0
1993 -129 0 0 0
1993 -121 0 0 0
1994 -68 0 0 0
1994 -68 0 0 0
1994 -66 0 0 0
1994 -66 0 0 0
1994 -72 0 0 0
1994 -78 0 0 0
1994 -84 0 0 0
1994 -88 0 0 0
1994 -90 0 0 0
1994 -93 0 0 0
1994 -91 0 0 0
1994 -90 0 0 0
1994 -94 0 0 0
1994 -98 0 0 0
1994 -104 0 0 0
1994 -107 0 0 0
1994 -111 0 0 0
1994 -115 0 0 0
1994 -120 0 0 0
1994 -127 0 0 0
1994 -125 0 0 0
1994 -119 0 0 0
1994 -119 0 0 0
1994 -117 0 0 0
1994 -112 0 0 0
1994 -109 0 0 0
1994 -110 0 0 0
1994 -108 0 0 0
1994 -107 0 0 0
1994 -109 0 0 0
1995 -57 0 0 0
1995 -56 0 0 0
1995 -57 0 0 0
1995 -59 0 0 0
1995 -62 0 0 0
1995 -69 0 0 0
1995 -73 0 0 0
1995 -72 0 0 0
1995 -74 0 0 0
1995 -77 0 0 0
1995 -79 0 0 0
1995 -79 0 0 0
1995 -78 0 0 0
1995 -84 0 0 0
1995 -91 0 0 0
1995 -94 0 0 0
1995 -97 0 0 0
1995 -99 0 0 0
1995 -104 0 0 0
1995 -108 0 0 0
1995 -111 0 0 0
1995 -112 0 0 0
1995 -112 0 0 0
1995 -106 0 0 0
1995 -100 0 0 0
1995 -102 0 0 0
1995 -103 0 0 0
1995 -101 0 0 0
1995 -101 0 0 0
1995 -102 0 0 0
1996 -99 0 0 0
1996 -100 0 0 0
1996 -103 0 0 0
1996 -106 0 0 0
1996 -110 0 0 0
1996 -115 0 0 0
1996 -114 0 0 0
1996 -114 0 0 0
1996 -114 0 0 0
1996 -111 0 0 0
1996 -112 0 0 0
1996 -115 0 0 0
1996 -119 0 0 0
1996 -125 0 0 0
1996 -126 0 0 0
1996 -125 0 0 0
1996 -126 0 0 0
1996 -131 0 0 0
1996 -136 0 0 0
1996 -137 0 0 0
1996 -138 0 0 0
1996 -141 0 0 0
1996 -143 0 0 0
1996 -144 0 0 0
1996 -145 0 0 0
1996 -146 0 0 0
1996 -148 0 0 0
1996 -147 0 0 0
1996 -146 0 0 0
1996 -147 0 0 0
1997 -123 0 0 0
1997 -123 0 0 0
1997 -124 0 0 0
1997 -128 0 0 0
1997 -131 0 0 0
1997 -131 0 0 0
1997 -132 0 0 0
1997 -128 0 0 0
1997 -123 0 0 0
1997 -129 0 0 0
1997 -137 0 0 0
1997 -140 0 0 0
1997 -140 0 0 0
1997 -142 0 0 0
1997 -147 0 0 0
1997 -153 0 0 0
1997 -158 0 0 0
1997 -161 0 0 0
1997 -162 0 0 0
1997 -169 0 0 0
1997 -175 0 0 0
1997 -180 0 0 0
1997 -178 0 0 0
1997 -169 0 0 0
1997 -167 0 0 0
1997 -173 0 0 0
1997 -180 0 0 0
1997 -182 0 0 0
1997 -172 0 0 0
1997 -165 0 0 0
1998 -116 0 0 0
1998 -115 0 0 0
1998 -113 0 0 0
1998 -116 0 0 0
1998 -117 0 0 0
1998 -118 0 0 0
1998 -121 0 0 0
1998 -128 0 0 0
1998 -132 0 0 0
1998 -135 0 0 0
1998 -135 0 0 0
1998 -135 0 0 0
1998 -140 0 0 0
1998 -141 0 0 0
1998 -141 0 0 0
1998 -143 0 0 0
1998 -146 0 0 0
1998 -148 0 0 0
1998 -148 0 0 0
1998 -151 0 0 0
1998 -156 0 0 0
1998 -156 0 0 0
1998 -153 0 0 0
1998 -154 0 0 0
1998 -152 0 0 0
1998 -146 0 0 0
1998 -149 0 0 0
1998 -151 0 0 0
1998 -152 0 0 0
1998 -150 0 0 0
1999 -78 0 0 0
1999 -80 0 0 0
1999 -82 0 0 0
1999 -83 0 0 0
1999 -84 0 0 0
1999 -89 0 0 0
1999 -90 0 0 0
1999 -92 0 0 0
1999 -98 0 0 0
1999 -103 0 0 0
1999 -106 0 0 0
1999 -107 0 0 0
1999 -109 0 0 0
1999 -111 0 0 0
1999 -110 0 0 0
1999 -111 0 0 0
1999 -114 0 0 0
1999 -118 0 0 0
1999 -126 0 0 0
1999 -132 0 0 0
1999 -129 0 0 0
1999 -123 0 0 0
1999 -123 0 0 0
1999 -126 0 0 0
1999 -130 0 0 0
1999 -132 0 0 0
1999 -131 0 0 0
1999 -128 0 0 0
1999 -127 0 0 0
1999 -128 0 0 0
2000 -76 0 0 0
2000 -78 0 0 0
2000 -80 0 0 0
2000 -82 0 0 0
2000 -87 0 0 0
2000 -94 0 0 0
2000 -101 0 0 0
2000 -106 0 0 0
2000 -107 0 0 0
2000 -108 0 0 0
2000 -109 0 0 0
2000 -111 0 0 0
2000 -115 0 0 0
2000 -115 0 0 0
2000 -115 0 0 0
2000 -116 0 0 0
2000 -116 0 0 0
2000 -118 0 0 0
2000 -117 0 0 0
2000 -116 0 0 0
