"Jahr" "point.36.x" "sat" "sal" "winter"
1985 -15 0 0 0
1985 -13 0 0 0
1985 -14 0 0 0
1985 -16 0 0 0
1985 -19 0 0 0
1985 -18 0 0 0
1985 -20 0 0 0
1985 -22 0 0 0
1985 -27 0 0 0
1985 -33 0 0 0
1985 -34 0 0 0
1985 -32 0 0 0
1985 -31 0 0 0
1985 -33 0 0 0
1985 -37 0 0 0
1985 -42 0 0 0
1985 -43 0 0 0
1985 -43 0 0 0
1985 -42 0 0 0
1985 -42 0 0 0
1985 -41 0 0 0
1985 -41 0 0 0
1985 -43 0 0 0
1985 -43 0 0 0
1985 -41 0 0 0
1985 -39 0 0 0
1985 -39 0 0 0
1985 -39 0 0 0
1985 -38 0 0 0
1985 -38 0 0 0
1986 -13 0 0 9
1986 -15 0 0 9
1986 -18 0 0 9
1986 -20 0 0 9
1986 -22 0 0 9
1986 -26 0 0 9
1986 -25 0 0 9
1986 -22 0 0 9
1986 -24 0 0 9
1986 -26 0 0 9
1986 -26 0 0 9
1986 -28 0 0 9
1986 -34 0 0 9
1986 -40 0 0 9
1986 -43 0 0 9
1986 -44 0 0 9
1986 -47 0 0 9
1986 -45 0 0 9
1986 -44 0 0 9
1986 -46 0 0 9
1986 -48 0 0 9
1986 -49 0 0 9
1986 -48 0 0 9
1986 -44 0 0 9
1986 -41 0 0 9
1986 -42 0 0 9
1986 -43 0 0 9
1986 -44 0 0 9
1986 -44 0 0 9
1986 -42 0 0 9
1987 -19 0 0 0
1987 -20 0 0 0
1987 -21 0 0 0
1987 -21 0 0 0
1987 -24 0 0 0
1987 -26 0 0 0
1987 -27 0 0 0
1987 -28 0 0 0
1987 -31 0 0 0
1987 -34 0 0 0
1987 -36 0 0 0
1987 -36 0 0 0
1987 -36 0 0 0
1987 -37 0 0 0
1987 -40 0 0 0
1987 -41 0 0 0
1987 -33 0 0 0
1987 -29 0 0 0
1987 -30 0 0 0
1987 -31 0 0 0
1987 -31 0 0 0
1987 -32 0 0 0
1987 -35 0 0 0
1987 -37 0 0 0
1987 -37 0 0 0
1987 -34 0 0 0
1987 -32 0 0 0
1987 -34 0 0 0
1987 -36 0 0 0
1987 -37 0 0 0
1988 -6 0 0 11
1988 -7 0 0 11
1988 -11 0 0 11
1988 -14 0 0 11
1988 -18 0 0 11
1988 -21 0 0 11
1988 -25 0 0 11
1988 -30 0 0 11
1988 -35 0 0 11
1988 -37 0 0 11
1988 -38 0 0 11
1988 -41 0 0 11
1988 -46 0 0 11
1988 -48 0 0 11
1988 -47 0 0 11
1988 -45 0 0 11
1988 -44 0 0 11
1988 -44 0 0 11
1988 -46 0 0 11
1988 -49 0 0 11
1988 -52 0 0 11
1988 -54 0 0 11
1988 -55 0 0 11
1988 -56 0 0 11
1988 -56 0 0 11
1988 -55 0 0 11
1988 -54 0 0 11
1988 -52 0 0 11
1988 -48 0 0 11
1988 -44 0 0 11
1989 -25 0 0 0
1989 -28 0 0 0
1989 -31 0 0 0
1989 -33 0 0 0
1989 -34 0 0 0
1989 -37 0 0 0
1989 -41 0 0 0
1989 -45 0 0 0
1989 -51 0 0 0
1989 -56 0 0 0
1989 -56 0 0 0
1989 -59 0 0 0
1989 -65 0 0 0
1989 -68 0 0 0
1989 -71 0 0 0
1989 -69 0 0 0
1989 -66 0 0 0
1989 -69 0 0 0
1989 -67 0 0 0
1989 -63 0 0 0
1989 -64 0 0 0
1989 -64 0 0 0
1989 -61 0 0 0
1989 -58 0 0 0
1989 -60 0 0 0
1989 -61 0 0 0
1989 -61 0 0 0
1989 -61 0 0 0
1989 -58 0 0 0
1989 -56 0 0 0
1990 -23 0 0 0
1990 -25 0 0 0
1990 -28 0 0 0
1990 -30 0 0 0
1990 -32 0 0 0
1990 -34 0 0 0
1990 -38 0 0 0
1990 -41 0 0 0
1990 -42 0 0 0
1990 -45 0 0 0
1990 -50 0 0 0
1990 -50 0 0 0
1990 -51 0 0 0
1990 -53 0 0 0
1990 -53 0 0 0
1990 -50 0 0 0
1990 -51 0 0 0
1990 -54 0 0 0
1990 -57 0 0 0
1990 -60 0 0 0
1990 -61 0 0 0
1990 -58 0 0 0
1990 -56 0 0 0
1990 -56 0 0 0
1990 -54 0 0 0
1990 -52 0 0 0
1990 -45 0 0 0
1990 -36 0 0 0
1990 -32 0 0 0
1990 -30 0 0 0
1992 -10 0 0 6
1992 -12 0 0 6
1992 -15 0 0 6
1992 -16 0 0 6
1992 -17 0 0 6
1992 -20 0 0 6
1992 -21 0 0 6
1992 -23 0 0 6
1992 -30 0 0 6
1992 -38 0 0 6
1992 -46 0 0 6
1992 -52 0 0 6
1992 -57 0 0 6
1992 -64 0 0 6
1992 -70 0 0 6
1992 -73 0 0 6
1992 -75 0 0 6
1992 -77 0 0 6
1992 -78 0 0 6
1992 -82 0 0 6
1992 -83 0 0 6
1992 -82 0 0 6
1992 -76 0 0 6
1992 -73 0 0 6
1992 -70 0 0 6
1992 -71 0 0 6
1992 -72 0 0 6
1992 -71 0 0 6
1992 -70 0 0 6
1992 -68 0 0 6
1993 -29 0 0 1
1993 -30 0 0 1
1993 -32 0 0 1
1993 -33 0 0 1
1993 -36 0 0 1
1993 -41 0 0 1
1993 -46 0 0 1
1993 -51 0 0 1
1993 -51 0 0 1
1993 -49 0 0 1
1993 -51 0 0 1
1993 -55 0 0 1
1993 -54 0 0 1
1993 -53 0 0 1
1993 -56 0 0 1
1993 -58 0 0 1
1993 -57 0 0 1
1993 -56 0 0 1
1993 -52 0 0 1
1993 -49 0 0 1
1993 -49 0 0 1
1993 -49 0 0 1
1993 -45 0 0 1
1993 -39 0 0 1
1993 -31 0 0 1
1993 -28 0 0 1
1993 -28 0 0 1
1993 -29 0 0 1
1993 -24 0 0 1
1993 -19 0 0 1
1994 1 0 0 12
1994 0 0 0 12
1994 0 0 0 12
1994 -1 0 0 12
1994 -6 0 0 12
1994 -11 0 0 12
1994 -17 0 0 12
1994 -21 0 0 12
1994 -22 0 0 12
1994 -25 0 0 12
1994 -23 0 0 12
1994 -23 0 0 12
1994 -26 0 0 12
1994 -29 0 0 12
1994 -35 0 0 12
1994 -42 0 0 12
1994 -49 0 0 12
1994 -55 0 0 12
1994 -61 0 0 12
1994 -66 0 0 12
1994 -62 0 0 12
1994 -55 0 0 12
1994 -54 0 0 12
1994 -51 0 0 12
1994 -45 0 0 12
1994 -42 0 0 12
1994 -41 0 0 12
1994 -39 0 0 12
1994 -37 0 0 12
1994 -38 0 0 12
1995 -5 0 0 9
1995 -5 0 0 9
1995 -6 0 0 9
1995 -8 0 0 9
1995 -11 0 0 9
1995 -16 0 0 9
1995 -19 0 0 9
1995 -19 0 0 9
1995 -21 0 0 9
1995 -23 0 0 9
1995 -24 0 0 9
1995 -24 0 0 9
1995 -23 0 0 9
1995 -28 0 0 9
1995 -34 0 0 9
1995 -39 0 0 9
1995 -42 0 0 9
1995 -45 0 0 9
1995 -51 0 0 9
1995 -57 0 0 9
1995 -61 0 0 9
1995 -64 0 0 9
1995 -64 0 0 9
1995 -58 0 0 9
1995 -52 0 0 9
1995 -52 0 0 9
1995 -51 0 0 9
1995 -48 0 0 9
1995 -47 0 0 9
1995 -46 0 0 9
1996 -32 0 0 0
1996 -33 0 0 0
1996 -35 0 0 0
1996 -37 0 0 0
1996 -40 0 0 0
1996 -42 0 0 0
1996 -41 0 0 0
1996 -41 0 0 0
1996 -40 0 0 0
1996 -37 0 0 0
1996 -38 0 0 0
1996 -39 0 0 0
1996 -43 0 0 0
1996 -46 0 0 0
1996 -46 0 0 0
1996 -45 0 0 0
1996 -46 0 0 0
1996 -51 0 0 0
1996 -54 0 0 0
1996 -55 0 0 0
1996 -57 0 0 0
1996 -59 0 0 0
1996 -62 0 0 0
1996 -63 0 0 0
1996 -63 0 0 0
1996 -64 0 0 0
1996 -64 0 0 0
1996 -63 0 0 0
1996 -61 0 0 0
1996 -60 0 0 0
1997 -31 0 0 0
1997 -30 0 0 0
1997 -31 0 0 0
1997 -34 0 0 0
1997 -36 0 0 0
1997 -35 0 0 0
1997 -36 0 0 0
1997 -32 0 0 0
1997 -29 0 0 0
1997 -33 0 0 0
1997 -39 0 0 0
1997 -41 0 0 0
1997 -40 0 0 0
1997 -42 0 0 0
1997 -46 0 0 0
1997 -52 0 0 0
1997 -56 0 0 0
1997 -57 0 0 0
1997 -59 0 0 0
1997 -62 0 0 0
1997 -66 0 0 0
1997 -69 0 0 0
1997 -69 0 0 0
1997 -66 0 0 0
1997 -65 0 0 0
1997 -66 0 0 0
1997 -67 0 0 0
1997 -67 0 0 0
1997 -62 0 0 0
1997 -58 0 0 0
1998 -19 0 0 2
1998 -18 0 0 2
1998 -17 0 0 2
1998 -20 0 0 2
1998 -21 0 0 2
1998 -22 0 0 2
1998 -25 0 0 2
1998 -31 0 0 2
1998 -34 0 0 2
1998 -36 0 0 2
1998 -35 0 0 2
1998 -35 0 0 2
1998 -39 0 0 2
1998 -39 0 0 2
1998 -39 0 0 2
1998 -40 0 0 2
1998 -42 0 0 2
1998 -43 0 0 2
1998 -42 0 0 2
1998 -43 0 0 2
1998 -45 0 0 2
1998 -44 0 0 2
1998 -40 0 0 2
1998 -41 0 0 2
1998 -37 0 0 2
1998 -33 0 0 2
1998 -35 0 0 2
1998 -36 0 0 2
1998 -36 0 0 2
1998 -35 0 0 2
1999 -3 0 0 12
1999 -5 0 0 12
1999 -7 0 0 12
1999 -8 0 0 12
1999 -10 0 0 12
1999 -14 0 0 12
1999 -16 0 0 12
1999 -18 0 0 12
1999 -23 0 0 12
1999 -27 0 0 12
1999 -29 0 0 12
1999 -29 0 0 12
1999 -31 0 0 12
1999 -31 0 0 12
1999 -31 0 0 12
1999 -34 0 0 12
1999 -37 0 0 12
1999 -42 0 0 12
1999 -47 0 0 12
1999 -51 0 0 12
1999 -46 0 0 12
1999 -40 0 0 12
1999 -40 0 0 12
