"Jahr" "point.58.x" "sat" "sal" "winter"
1985 -75 0 0 0
1985 -72 0 0 0
1985 -73 0 0 0
1985 -75 0 0 0
1985 -77 0 0 0
1985 -77 0 0 0
1985 -77 0 0 0
1985 -79 0 0 0
1985 -83 0 0 0
1985 -88 0 0 0
1985 -89 0 0 0
1985 -86 0 0 0
1985 -84 0 0 0
1985 -85 0 0 0
1985 -88 0 0 0
1985 -92 0 0 0
1985 -93 0 0 0
1985 -92 0 0 0
1985 -91 0 0 0
1985 -90 0 0 0
1985 -89 0 0 0
1985 -88 0 0 0
1985 -90 0 0 0
1985 -91 0 0 0
1985 -88 0 0 0
1985 -87 0 0 0
1985 -87 0 0 0
1985 -87 0 0 0
1985 -86 0 0 0
1985 -87 0 0 0
1986 -75 0 0 0
1986 -76 0 0 0
1986 -78 0 0 0
1986 -80 0 0 0
1986 -81 0 0 0
1986 -84 0 0 0
1986 -83 0 0 0
1986 -79 0 0 0
1986 -80 0 0 0
1986 -82 0 0 0
1986 -81 0 0 0
1986 -82 0 0 0
1986 -87 0 0 0
1986 -92 0 0 0
1986 -94 0 0 0
1986 -94 0 0 0
1986 -97 0 0 0
1986 -94 0 0 0
1986 -92 0 0 0
1986 -94 0 0 0
1986 -94 0 0 0
1986 -95 0 0 0
1986 -94 0 0 0
1986 -90 0 0 0
1986 -87 0 0 0
1986 -88 0 0 0
1986 -89 0 0 0
1986 -91 0 0 0
1986 -91 0 0 0
1986 -90 0 0 0
1987 -79 0 0 0
1987 -80 0 0 0
1987 -80 0 0 0
1987 -80 0 0 0
1987 -81 0 0 0
1987 -84 0 0 0
1987 -84 0 0 0
1987 -84 0 0 0
1987 -86 0 0 0
1987 -88 0 0 0
1987 -90 0 0 0
1987 -90 0 0 0
1987 -88 0 0 0
1987 -88 0 0 0
1987 -91 0 0 0
1987 -92 0 0 0
1987 -84 0 0 0
1987 -80 0 0 0
1987 -81 0 0 0
1987 -82 0 0 0
1987 -83 0 0 0
1987 -84 0 0 0
1987 -87 0 0 0
1987 -89 0 0 0
1987 -89 0 0 0
1987 -86 0 0 0
1987 -84 0 0 0
1987 -86 0 0 0
1987 -88 0 0 0
1987 -89 0 0 0
1988 -69 0 0 0
1988 -71 0 0 0
1988 -74 0 0 0
1988 -77 0 0 0
1988 -80 0 0 0
1988 -82 0 0 0
1988 -84 0 0 0
1988 -88 0 0 0
1988 -92 0 0 0
1988 -93 0 0 0
1988 -92 0 0 0
1988 -94 0 0 0
1988 -97 0 0 0
1988 -98 0 0 0
1988 -97 0 0 0
1988 -94 0 0 0
1988 -92 0 0 0
1988 -92 0 0 0
1988 -93 0 0 0
1988 -96 0 0 0
1988 -98 0 0 0
1988 -100 0 0 0
1988 -100 0 0 0
1988 -101 0 0 0
1988 -100 0 0 0
1988 -99 0 0 0
1988 -98 0 0 0
1988 -96 0 0 0
1988 -93 0 0 0
1988 -89 0 0 0
1989 -82 0 0 0
1989 -84 0 0 0
1989 -87 0 0 0
1989 -89 0 0 0
1989 -90 0 0 0
1989 -92 0 0 0
1989 -95 0 0 0
1989 -98 0 0 0
1989 -102 0 0 0
1989 -106 0 0 0
1989 -106 0 0 0
1989 -106 0 0 0
1989 -110 0 0 0
1989 -113 0 0 0
1989 -114 0 0 0
1989 -112 0 0 0
1989 -107 0 0 0
1989 -109 0 0 0
1989 -108 0 0 0
1989 -103 0 0 0
1989 -103 0 0 0
1989 -104 0 0 0
1989 -102 0 0 0
1989 -99 0 0 0
1989 -101 0 0 0
1989 -102 0 0 0
1989 -103 0 0 0
1989 -104 0 0 0
1989 -102 0 0 0
1989 -100 0 0 0
1990 -84 0 0 0
1990 -87 0 0 0
1990 -89 0 0 0
1990 -91 0 0 0
1990 -92 0 0 0
1990 -94 0 0 0
1990 -96 0 0 0
1990 -98 0 0 0
1990 -99 0 0 0
1990 -101 0 0 0
1990 -104 0 0 0
1990 -104 0 0 0
1990 -103 0 0 0
1990 -104 0 0 0
1990 -103 0 0 0
1990 -101 0 0 0
1990 -100 0 0 0
1990 -103 0 0 0
1990 -105 0 0 0
1990 -108 0 0 0
1990 -108 0 0 0
1990 -105 0 0 0
1990 -103 0 0 0
1990 -102 0 0 0
1990 -101 0 0 0
1990 -99 0 0 0
1990 -94 0 0 0
1990 -85 0 0 0
1990 -83 0 0 0
1990 -82 0 0 0
1992 -75 0 0 0
1992 -77 0 0 0
1992 -79 0 0 0
1992 -80 0 0 0
1992 -80 0 0 0
1992 -82 0 0 0
1992 -83 0 0 0
1992 -84 0 0 0
1992 -90 0 0 0
1992 -96 0 0 0
1992 -102 0 0 0
1992 -107 0 0 0
1992 -110 0 0 0
1992 -114 0 0 0
1992 -118 0 0 0
1992 -119 0 0 0
1992 -119 0 0 0
1992 -119 0 0 0
1992 -118 0 0 0
1992 -120 0 0 0
1992 -120 0 0 0
1992 -119 0 0 0
1992 -112 0 0 0
1992 -108 0 0 0
1992 -105 0 0 0
1992 -106 0 0 0
1992 -108 0 0 0
1992 -108 0 0 0
1992 -107 0 0 0
1992 -106 0 0 0
1993 -89 0 0 0
1993 -90 0 0 0
1993 -91 0 0 0
1993 -92 0 0 0
1993 -94 0 0 0
1993 -98 0 0 0
1993 -101 0 0 0
1993 -105 0 0 0
1993 -105 0 0 0
1993 -102 0 0 0
1993 -102 0 0 0
1993 -105 0 0 0
1993 -103 0 0 0
1993 -101 0 0 0
1993 -104 0 0 0
1993 -106 0 0 0
1993 -104 0 0 0
1993 -103 0 0 0
1993 -99 0 0 0
1993 -96 0 0 0
1993 -96 0 0 0
1993 -97 0 0 0
1993 -94 0 0 0
1993 -88 0 0 0
1993 -82 0 0 0
1993 -80 0 0 0
1993 -81 0 0 0
1993 -83 0 0 0
1993 -80 0 0 0
1993 -76 0 0 0
1994 -66 0 0 0
1994 -67 0 0 0
1994 -67 0 0 0
1994 -67 0 0 0
1994 -72 0 0 0
1994 -76 0 0 0
1994 -81 0 0 0
1994 -84 0 0 0
1994 -84 0 0 0
1994 -86 0 0 0
1994 -84 0 0 0
1994 -81 0 0 0
1994 -84 0 0 0
1994 -86 0 0 0
1994 -91 0 0 0
1994 -96 0 0 0
1994 -101 0 0 0
1994 -106 0 0 0
1994 -110 0 0 0
1994 -113 0 0 0
1994 -108 0 0 0
1994 -100 0 0 0
1994 -98 0 0 0
1994 -95 0 0 0
1994 -90 0 0 0
1994 -87 0 0 0
1994 -86 0 0 0
1994 -85 0 0 0
1994 -84 0 0 0
1994 -86 0 0 0
1995 -69 0 0 0
1995 -69 0 0 0
1995 -70 0 0 0
1995 -71 0 0 0
1995 -73 0 0 0
1995 -78 0 0 0
1995 -80 0 0 0
1995 -79 0 0 0
1995 -80 0 0 0
1995 -81 0 0 0
1995 -81 0 0 0
1995 -80 0 0 0
1995 -78 0 0 0
1995 -83 0 0 0
1995 -88 0 0 0
1995 -91 0 0 0
1995 -93 0 0 0
1995 -96 0 0 0
1995 -100 0 0 0
1995 -104 0 0 0
