"Jahr" "point.22.x" "sat" "sal" "winter"
1985 -6 0 0 8
1985 -4 0 0 8
1985 -4 0 0 8
1985 -6 0 0 8
1985 -8 0 0 8
1985 -8 0 0 8
1985 -8 0 0 8
1985 -10 0 0 8
1985 -14 0 0 8
1985 -20 0 0 8
1985 -22 0 0 8
1985 -21 0 0 8
1985 -20 0 0 8
1985 -23 0 0 8
1985 -26 0 0 8
1985 -32 0 0 8
1985 -34 0 0 8
1985 -35 0 0 8
1985 -35 0 0 8
1985 -36 0 0 8
1985 -37 0 0 8
1985 -37 0 0 8
1985 -40 0 0 8
1985 -41 0 0 8
1985 -40 0 0 8
1985 -39 0 0 8
1985 -39 0 0 8
1985 -40 0 0 8
1985 -39 0 0 8
1985 -40 0 0 8
1986 -4 0 0 10
1986 -5 0 0 10
1986 -7 0 0 10
1986 -9 0 0 10
1986 -11 0 0 10
1986 -14 0 0 10
1986 -14 0 0 10
1986 -11 0 0 10
1986 -13 0 0 10
1986 -15 0 0 10
1986 -15 0 0 10
1986 -17 0 0 10
1986 -23 0 0 10
1986 -29 0 0 10
1986 -33 0 0 10
1986 -35 0 0 10
1986 -39 0 0 10
1986 -39 0 0 10
1986 -38 0 0 10
1986 -42 0 0 10
1986 -44 0 0 10
1986 -46 0 0 10
1986 -47 0 0 10
1986 -44 0 0 10
1986 -42 0 0 10
1986 -43 0 0 10
1986 -44 0 0 10
1986 -46 0 0 10
1986 -47 0 0 10
1986 -46 0 0 10
1987 -15 0 0 0
1987 -16 0 0 0
1987 -16 0 0 0
1987 -16 0 0 0
1987 -18 0 0 0
1987 -21 0 0 0
1987 -22 0 0 0
1987 -23 0 0 0
1987 -25 0 0 0
1987 -28 0 0 0
1987 -31 0 0 0
1987 -32 0 0 0
1987 -32 0 0 0
1987 -33 0 0 0
1987 -37 0 0 0
1987 -39 0 0 0
1987 -33 0 0 0
1987 -29 0 0 0
1987 -31 0 0 0
1987 -32 0 0 0
1987 -33 0 0 0
1987 -34 0 0 0
1987 -38 0 0 0
1987 -40 0 0 0
1987 -41 0 0 0
1987 -39 0 0 0
1987 -38 0 0 0
1987 -39 0 0 0
1987 -41 0 0 0
1987 -42 0 0 0
1988 -3 0 0 6
1988 -3 0 0 6
1988 -6 0 0 6
1988 -8 0 0 6
1988 -11 0 0 6
1988 -14 0 0 6
1988 -17 0 0 6
1988 -22 0 0 6
1988 -26 0 0 6
1988 -29 0 0 6
1988 -30 0 0 6
1988 -33 0 0 6
1988 -38 0 0 6
1988 -41 0 0 6
1988 -42 0 0 6
1988 -41 0 0 6
1988 -41 0 0 6
1988 -42 0 0 6
1988 -45 0 0 6
1988 -48 0 0 6
1988 -51 0 0 6
1988 -54 0 0 6
1988 -56 0 0 6
1988 -58 0 0 6
1988 -59 0 0 6
1988 -59 0 0 6
1988 -59 0 0 6
1988 -58 0 0 6
1988 -55 0 0 6
1988 -52 0 0 6
1989 -32 0 0 0
1989 -34 0 0 0
1989 -37 0 0 0
1989 -40 0 0 0
1989 -41 0 0 0
1989 -43 0 0 0
1989 -47 0 0 0
1989 -51 0 0 0
1989 -57 0 0 0
1989 -62 0 0 0
1989 -64 0 0 0
1989 -66 0 0 0
1989 -73 0 0 0
1989 -78 0 0 0
1989 -82 0 0 0
1989 -83 0 0 0
1989 -81 0 0 0
1989 -85 0 0 0
1989 -85 0 0 0
1989 -83 0 0 0
1989 -85 0 0 0
1989 -87 0 0 0
1989 -86 0 0 0
1989 -85 0 0 0
1989 -87 0 0 0
1989 -88 0 0 0
1989 -90 0 0 0
1989 -90 0 0 0
1989 -89 0 0 0
1989 -87 0 0 0
1990 -49 0 0 0
1990 -51 0 0 0
1990 -53 0 0 0
1990 -54 0 0 0
1990 -55 0 0 0
1990 -57 0 0 0
1990 -61 0 0 0
1990 -64 0 0 0
1990 -65 0 0 0
1990 -68 0 0 0
1990 -72 0 0 0
1990 -74 0 0 0
1990 -74 0 0 0
1990 -77 0 0 0
1990 -78 0 0 0
1990 -77 0 0 0
1990 -78 0 0 0
1990 -82 0 0 0
1990 -85 0 0 0
1990 -89 0 0 0
1990 -92 0 0 0
1990 -90 0 0 0
1990 -90 0 0 0
1990 -90 0 0 0
1990 -90 0 0 0
1990 -89 0 0 0
1990 -84 0 0 0
1990 -75 0 0 0
1990 -72 0 0 0
1990 -70 0 0 0
1992 -24 0 0 0
1992 -25 0 0 0
1992 -27 0 0 0
1992 -27 0 0 0
1992 -28 0 0 0
1992 -30 0 0 0
1992 -30 0 0 0
1992 -32 0 0 0
1992 -38 0 0 0
1992 -45 0 0 0
1992 -52 0 0 0
1992 -59 0 0 0
1992 -64 0 0 0
1992 -71 0 0 0
1992 -77 0 0 0
1992 -81 0 0 0
1992 -84 0 0 0
1992 -87 0 0 0
1992 -89 0 0 0
1992 -94 0 0 0
1992 -96 0 0 0
1992 -96 0 0 0
1992 -93 0 0 0
1992 -91 0 0 0
1992 -89 0 0 0
1992 -90 0 0 0
1992 -92 0 0 0
1992 -93 0 0 0
1992 -93 0 0 0
1992 -92 0 0 0
1993 -51 0 0 0
1993 -52 0 0 0
1993 -53 0 0 0
1993 -54 0 0 0
1993 -57 0 0 0
1993 -62 0 0 0
1993 -66 0 0 0
1993 -71 0 0 0
1993 -72 0 0 0
1993 -71 0 0 0
1993 -73 0 0 0
1993 -77 0 0 0
1993 -77 0 0 0
1993 -77 0 0 0
1993 -81 0 0 0
1993 -84 0 0 0
1993 -85 0 0 0
1993 -85 0 0 0
1993 -82 0 0 0
1993 -80 0 0 0
1993 -81 0 0 0
1993 -82 0 0 0
1993 -79 0 0 0
1993 -75 0 0 0
1993 -68 0 0 0
1993 -64 0 0 0
1993 -64 0 0 0
1993 -64 0 0 0
1993 -60 0 0 0
1993 -54 0 0 0
1994 -6 0 0 1
1994 -6 0 0 1
1994 -5 0 0 1
1994 -4 0 0 1
1994 -8 0 0 1
1994 -12 0 0 1
1994 -16 0 0 1
1994 -20 0 0 1
1994 -20 0 0 1
1994 -22 0 0 1
1994 -21 0 0 1
1994 -20 0 0 1
1994 -24 0 0 1
1994 -27 0 0 1
1994 -33 0 0 1
1994 -39 0 0 1
1994 -46 0 0 1
1994 -52 0 0 1
1994 -59 0 0 1
1994 -65 0 0 1
1994 -63 0 0 1
1994 -58 0 0 1
1994 -58 0 0 1
1994 -56 0 0 1
1994 -52 0 0 1
1994 -49 0 0 1
1994 -49 0 0 1
1994 -47 0 0 1
1994 -46 0 0 1
1994 -47 0 0 1
1995 1 0 0 8
1995 2 0 0 8
1995 2 0 0 8
1995 1 0 0 8
