"Jahr" "point.14.x" "sat" "sal" "winter"
1985 -166 0 0 0
1985 -159 0 0 0
1985 -160 0 0 0
1985 -167 0 0 0
1985 -176 0 0 0
1985 -175 0 0 0
1985 -178 0 0 0
1985 -186 0 0 0
1985 -199 0 0 0
1985 -217 0 0 0
1985 -224 0 0 0
1985 -217 0 0 0
1985 -216 0 0 0
1985 -222 0 0 0
1985 -232 0 0 0
1985 -246 0 0 0
1985 -249 0 0 0
1985 -248 0 0 0
1985 -246 0 0 0
1985 -246 0 0 0
1985 -246 0 0 0
1985 -245 0 0 0
1985 -253 0 0 0
1985 -256 0 0 0
1985 -250 0 0 0
1985 -246 0 0 0
1985 -247 0 0 0
1985 -248 0 0 0
1985 -246 0 0 0
1985 -247 0 0 0
1986 -158 0 0 0
1986 -162 0 0 0
1986 -171 0 0 0
1986 -178 0 0 0
1986 -183 0 0 0
1986 -195 0 0 0
1986 -195 0 0 0
1986 -184 0 0 0
1986 -190 0 0 0
1986 -198 0 0 0
1986 -196 0 0 0
1986 -199 0 0 0
1986 -215 0 0 0
1986 -233 0 0 0
1986 -243 0 0 0
1986 -247 0 0 0
1986 -259 0 0 0
1986 -255 0 0 0
1986 -249 0 0 0
1986 -256 0 0 0
1986 -259 0 0 0
1986 -261 0 0 0
1986 -260 0 0 0
1986 -250 0 0 0
1986 -242 0 0 0
1986 -246 0 0 0
1986 -252 0 0 0
1986 -256 0 0 0
1986 -260 0 0 0
1986 -255 0 0 0
1987 -179 0 0 0
1987 -184 0 0 0
1987 -187 0 0 0
1987 -187 0 0 0
1987 -194 0 0 0
1987 -204 0 0 0
1987 -206 0 0 0
1987 -208 0 0 0
1987 -215 0 0 0
1987 -226 0 0 0
1987 -232 0 0 0
1987 -235 0 0 0
1987 -235 0 0 0
1987 -237 0 0 0
1987 -249 0 0 0
1987 -255 0 0 0
1987 -234 0 0 0
1987 -221 0 0 0
1987 -225 0 0 0
1987 -227 0 0 0
1987 -228 0 0 0
1987 -232 0 0 0
1987 -242 0 0 0
1987 -248 0 0 0
1987 -250 0 0 0
1987 -242 0 0 0
1987 -236 0 0 0
1987 -241 0 0 0
1987 -245 0 0 0
1987 -247 0 0 0
1988 -144 0 0 0
1988 -146 0 0 0
1988 -152 0 0 0
1988 -161 0 0 0
1988 -172 0 0 0
1988 -182 0 0 0
1988 -190 0 0 0
1988 -202 0 0 0
1988 -214 0 0 0
1988 -220 0 0 0
1988 -220 0 0 0
1988 -227 0 0 0
1988 -238 0 0 0
1988 -243 0 0 0
1988 -243 0 0 0
1988 -239 0 0 0
1988 -238 0 0 0
1988 -242 0 0 0
1988 -248 0 0 0
1988 -253 0 0 0
1988 -257 0 0 0
1988 -260 0 0 0
1988 -261 0 0 0
1988 -267 0 0 0
1988 -270 0 0 0
1988 -271 0 0 0
1988 -270 0 0 0
1988 -267 0 0 0
1988 -259 0 0 0
1988 -250 0 0 0
1989 -213 0 0 0
1989 -220 0 0 0
1989 -230 0 0 0
1989 -238 0 0 0
1989 -242 0 0 0
1989 -250 0 0 0
1989 -258 0 0 0
1989 -268 0 0 0
1989 -282 0 0 0
