"Jahr" "point.42.x" "sat" "sal" "winter"
1985 -16 0 0 0
1985 -14 0 0 0
1985 -14 0 0 0
1985 -17 0 0 0
1985 -19 0 0 0
1985 -19 0 0 0
1985 -20 0 0 0
1985 -23 0 0 0
1985 -27 0 0 0
1985 -33 0 0 0
1985 -35 0 0 0
1985 -32 0 0 0
1985 -32 0 0 0
1985 -34 0 0 0
1985 -37 0 0 0
1985 -42 0 0 0
1985 -44 0 0 0
1985 -43 0 0 0
1985 -43 0 0 0
1985 -42 0 0 0
1985 -42 0 0 0
1985 -41 0 0 0
1985 -44 0 0 0
1985 -44 0 0 0
1985 -41 0 0 0
1985 -40 0 0 0
1985 -39 0 0 0
1985 -39 0 0 0
1985 -39 0 0 0
1985 -39 0 0 0
1986 -14 0 0 7
1986 -16 0 0 7
1986 -18 0 0 7
1986 -21 0 0 7
1986 -22 0 0 7
1986 -26 0 0 7
1986 -26 0 0 7
1986 -22 0 0 7
1986 -25 0 0 7
1986 -27 0 0 7
1986 -26 0 0 7
1986 -28 0 0 7
1986 -34 0 0 7
1986 -41 0 0 7
1986 -44 0 0 7
1986 -45 0 0 7
1986 -48 0 0 7
1986 -46 0 0 7
1986 -44 0 0 7
1986 -47 0 0 7
1986 -48 0 0 7
1986 -49 0 0 7
1986 -49 0 0 7
1986 -44 0 0 7
1986 -41 0 0 7
1986 -42 0 0 7
1986 -43 0 0 7
1986 -44 0 0 7
1986 -45 0 0 7
1986 -43 0 0 7
1987 -19 0 0 0
1987 -21 0 0 0
1987 -22 0 0 0
1987 -22 0 0 0
1987 -24 0 0 0
1987 -27 0 0 0
1987 -28 0 0 0
1987 -29 0 0 0
1987 -31 0 0 0
1987 -35 0 0 0
1987 -37 0 0 0
1987 -37 0 0 0
1987 -37 0 0 0
1987 -37 0 0 0
1987 -41 0 0 0
1987 -42 0 0 0
1987 -34 0 0 0
1987 -30 0 0 0
1987 -30 0 0 0
1987 -31 0 0 0
1987 -32 0 0 0
1987 -33 0 0 0
1987 -36 0 0 0
1987 -38 0 0 0
1987 -38 0 0 0
1987 -35 0 0 0
1987 -33 0 0 0
1987 -35 0 0 0
1987 -36 0 0 0
1987 -37 0 0 0
1988 -6 0 0 9
1988 -8 0 0 9
1988 -12 0 0 9
1988 -15 0 0 9
1988 -19 0 0 9
1988 -22 0 0 9
1988 -26 0 0 9
1988 -30 0 0 9
1988 -36 0 0 9
1988 -38 0 0 9
1988 -39 0 0 9
1988 -42 0 0 9
1988 -47 0 0 9
1988 -49 0 0 9
1988 -48 0 0 9
1988 -46 0 0 9
1988 -45 0 0 9
1988 -45 0 0 9
1988 -47 0 0 9
1988 -50 0 0 9
1988 -53 0 0 9
1988 -55 0 0 9
1988 -55 0 0 9
1988 -57 0 0 9
1988 -57 0 0 9
1988 -56 0 0 9
1988 -54 0 0 9
1988 -52 0 0 9
1988 -48 0 0 9
1988 -45 0 0 9
1989 -26 0 0 0
1989 -28 0 0 0
1989 -31 0 0 0
1989 -34 0 0 0
1989 -35 0 0 0
1989 -37 0 0 0
1989 -41 0 0 0
1989 -46 0 0 0
1989 -51 0 0 0
1989 -56 0 0 0
1989 -57 0 0 0
1989 -59 0 0 0
1989 -65 0 0 0
1989 -69 0 0 0
1989 -71 0 0 0
1989 -70 0 0 0
1989 -67 0 0 0
1989 -69 0 0 0
1989 -68 0 0 0
1989 -64 0 0 0
1989 -64 0 0 0
1989 -64 0 0 0
1989 -61 0 0 0
1989 -58 0 0 0
1989 -60 0 0 0
1989 -61 0 0 0
1989 -62 0 0 0
1989 -61 0 0 0
1989 -59 0 0 0
1989 -56 0 0 0
1990 -24 0 0 0
1990 -26 0 0 0
1990 -29 0 0 0
1990 -30 0 0 0
1990 -32 0 0 0
1990 -35 0 0 0
1990 -39 0 0 0
1990 -42 0 0 0
1990 -43 0 0 0
1990 -46 0 0 0
1990 -50 0 0 0
1990 -51 0 0 0
1990 -51 0 0 0
1990 -53 0 0 0
1990 -53 0 0 0
1990 -51 0 0 0
1990 -51 0 0 0
1990 -55 0 0 0
1990 -57 0 0 0
1990 -61 0 0 0
1990 -61 0 0 0
1990 -58 0 0 0
1990 -56 0 0 0
1990 -56 0 0 0
1990 -54 0 0 0
1990 -52 0 0 0
1990 -45 0 0 0
1990 -36 0 0 0
1990 -33 0 0 0
1990 -30 0 0 0
1992 -10 0 0 3
1992 -13 0 0 3
1992 -15 0 0 3
1992 -17 0 0 3
1992 -18 0 0 3
1992 -20 0 0 3
1992 -21 0 0 3
1992 -24 0 0 3
1992 -31 0 0 3
1992 -39 0 0 3
1992 -46 0 0 3
1992 -53 0 0 3
1992 -58 0 0 3
1992 -64 0 0 3
1992 -71 0 0 3
1992 -74 0 0 3
1992 -76 0 0 3
1992 -77 0 0 3
1992 -79 0 0 3
1992 -82 0 0 3
1992 -83 0 0 3
1992 -82 0 0 3
1992 -76 0 0 3
1992 -73 0 0 3
1992 -70 0 0 3
1992 -71 0 0 3
1992 -72 0 0 3
1992 -71 0 0 3
1992 -70 0 0 3
1992 -68 0 0 3
1993 -30 0 0 1
1993 -31 0 0 1
1993 -32 0 0 1
1993 -34 0 0 1
1993 -37 0 0 1
1993 -42 0 0 1
1993 -46 0 0 1
1993 -51 0 0 1
1993 -52 0 0 1
1993 -50 0 0 1
1993 -52 0 0 1
1993 -56 0 0 1
1993 -54 0 0 1
1993 -53 0 0 1
1993 -57 0 0 1
1993 -59 0 0 1
1993 -58 0 0 1
1993 -57 0 0 1
1993 -53 0 0 1
1993 -49 0 0 1
1993 -50 0 0 1
1993 -50 0 0 1
1993 -45 0 0 1
1993 -39 0 0 1
1993 -32 0 0 1
1993 -28 0 0 1
1993 -28 0 0 1
1993 -29 0 0 1
1993 -24 0 0 1
1993 -19 0 0 1
1994 0 0 0 12
1994 -1 0 0 12
1994 -1 0 0 12
1994 -2 0 0 12
1994 -7 0 0 12
1994 -12 0 0 12
1994 -18 0 0 12
1994 -22 0 0 12
1994 -23 0 0 12
1994 -26 0 0 12
1994 -24 0 0 12
1994 -23 0 0 12
1994 -26 0 0 12
1994 -30 0 0 12
1994 -36 0 0 12
1994 -43 0 0 12
1994 -50 0 0 12
1994 -56 0 0 12
1994 -62 0 0 12
