"Jahr" "point.47.x" "sat" "sal" "winter"
1985 -85 0 0 0
1985 -85 0 0 0
1985 -85 0 0 0
1985 -88 0 0 0
1985 -88 0 0 0
1985 -87 0 0 0
1985 -89 0 0 0
1985 -90 0 0 0
1985 -92 0 0 0
1985 -95 0 0 0
1985 -93 0 0 0
1985 -90 0 0 0
1985 -91 0 0 0
1985 -92 0 0 0
1985 -95 0 0 0
1985 -97 0 0 0
1985 -95 0 0 0
1985 -95 0 0 0
1985 -94 0 0 0
1985 -94 0 0 0
1985 -94 0 0 0
1985 -94 0 0 0
1985 -95 0 0 0
1985 -94 0 0 0
1985 -92 0 0 0
1985 -92 0 0 0
1985 -92 0 0 0
1985 -92 0 0 0
1985 -92 0 0 0
1985 -92 0 0 0
1986 -85 0 0 0
1986 -87 0 0 0
1986 -88 0 0 0
1986 -88 0 0 0
1986 -89 0 0 0
1986 -91 0 0 0
1986 -88 0 0 0
1986 -87 0 0 0
1986 -90 0 0 0
1986 -91 0 0 0
1986 -89 0 0 0
1986 -92 0 0 0
1986 -95 0 0 0
1986 -97 0 0 0
1986 -96 0 0 0
1986 -96 0 0 0
1986 -97 0 0 0
1986 -94 0 0 0
1986 -94 0 0 0
1986 -96 0 0 0
1986 -96 0 0 0
1986 -96 0 0 0
1986 -95 0 0 0
1986 -92 0 0 0
1986 -92 0 0 0
1986 -93 0 0 0
1986 -94 0 0 0
1986 -94 0 0 0
1986 -94 0 0 0
1986 -92 0 0 0
1987 -87 0 0 0
1987 -88 0 0 0
1987 -88 0 0 0
1987 -88 0 0 0
1987 -90 0 0 0
1987 -91 0 0 0
1987 -91 0 0 0
1987 -91 0 0 0
1987 -93 0 0 0
1987 -94 0 0 0
1987 -94 0 0 0
1987 -93 0 0 0
1987 -92 0 0 0
1987 -93 0 0 0
1987 -96 0 0 0
1987 -94 0 0 0
1987 -88 0 0 0
1987 -89 0 0 0
1987 -90 0 0 0
1987 -91 0 0 0
1987 -91 0 0 0
1987 -92 0 0 0
1987 -93 0 0 0
1987 -93 0 0 0
1987 -92 0 0 0
1987 -90 0 0 0
1987 -90 0 0 0
1987 -92 0 0 0
1987 -92 0 0 0
1987 -92 0 0 0
