"Jahr" "point.12.x" "sat" "sal" "winter"
1985 -149 0 0 0
1985 -146 0 0 0
1985 -147 0 0 0
1985 -150 0 0 0
1985 -153 0 0 0
1985 -153 0 0 0
1985 -154 0 0 0
1985 -158 0 0 0
1985 -166 0 0 0
1985 -179 0 0 0
1985 -184 0 0 0
1985 -179 0 0 0
1985 -178 0 0 0
1985 -183 0 0 0
1985 -191 0 0 0
1985 -204 0 0 0
1985 -207 0 0 0
1985 -205 0 0 0
1985 -203 0 0 0
1985 -202 0 0 0
1985 -202 0 0 0
1985 -201 0 0 0
1985 -208 0 0 0
1985 -211 0 0 0
1985 -205 0 0 0
1985 -201 0 0 0
1985 -202 0 0 0
1985 -202 0 0 0
1985 -200 0 0 0
1985 -201 0 0 0
1986 -145 0 0 0
1986 -147 0 0 0
1986 -150 0 0 0
1986 -153 0 0 0
1986 -156 0 0 0
1986 -163 0 0 0
1986 -163 0 0 0
1986 -156 0 0 0
1986 -161 0 0 0
1986 -166 0 0 0
1986 -164 0 0 0
1986 -167 0 0 0
1986 -178 0 0 0
1986 -193 0 0 0
1986 -202 0 0 0
1986 -207 0 0 0
1986 -218 0 0 0
1986 -214 0 0 0
1986 -207 0 0 0
1986 -214 0 0 0
1986 -217 0 0 0
1986 -218 0 0 0
1986 -216 0 0 0
1986 -204 0 0 0
1986 -197 0 0 0
1986 -200 0 0 0
1986 -206 0 0 0
1986 -210 0 0 0
1986 -213 0 0 0
1986 -208 0 0 0
1987 -152 0 0 0
1987 -154 0 0 0
1987 -156 0 0 0
1987 -156 0 0 0
1987 -161 0 0 0
1987 -167 0 0 0
1987 -169 0 0 0
1987 -170 0 0 0
1987 -175 0 0 0
1987 -182 0 0 0
1987 -188 0 0 0
1987 -191 0 0 0
1987 -190 0 0 0
1987 -192 0 0 0
1987 -203 0 0 0
1987 -209 0 0 0
1987 -190 0 0 0
1987 -180 0 0 0
1987 -183 0 0 0
1987 -184 0 0 0
1987 -185 0 0 0
1987 -188 0 0 0
1987 -197 0 0 0
1987 -203 0 0 0
1987 -204 0 0 0
1987 -197 0 0 0
1987 -192 0 0 0
1987 -196 0 0 0
1987 -199 0 0 0
1987 -201 0 0 0
1988 -136 0 0 0
1988 -138 0 0 0
1988 -142 0 0 0
1988 -146 0 0 0
1988 -150 0 0 0
1988 -154 0 0 0
1988 -159 0 0 0
1988 -167 0 0 0
1988 -175 0 0 0
1988 -180 0 0 0
1988 -179 0 0 0
1988 -185 0 0 0
1988 -195 0 0 0
1988 -200 0 0 0
1988 -200 0 0 0
1988 -195 0 0 0
1988 -195 0 0 0
1988 -198 0 0 0
1988 -204 0 0 0
1988 -208 0 0 0
1988 -211 0 0 0
1988 -212 0 0 0
1988 -212 0 0 0
1988 -216 0 0 0
1988 -219 0 0 0
1988 -219 0 0 0
1988 -217 0 0 0
1988 -213 0 0 0
1988 -205 0 0 0
1988 -195 0 0 0
1989 -164 0 0 0
1989 -169 0 0 0
1989 -176 0 0 0
1989 -183 0 0 0
1989 -187 0 0 0
1989 -193 0 0 0
1989 -200 0 0 0
1989 -210 0 0 0
1989 -222 0 0 0
1989 -233 0 0 0
1989 -233 0 0 0
1989 -233 0 0 0
1989 -244 0 0 0
1989 -250 0 0 0
1989 -255 0 0 0
1989 -252 0 0 0
1989 -242 0 0 0
1989 -251 0 0 0
1989 -249 0 0 0
1989 -240 0 0 0
1989 -245 0 0 0
1989 -252 0 0 0
1989 -247 0 0 0
1989 -238 0 0 0
1989 -237 0 0 0
1989 -237 0 0 0
1989 -236 0 0 0
1989 -236 0 0 0
1989 -230 0 0 0
1989 -226 0 0 0
1990 -159 0 0 0
1990 -164 0 0 0
1990 -170 0 0 0
1990 -174 0 0 0
1990 -179 0 0 0
1990 -186 0 0 0
1990 -195 0 0 0
1990 -202 0 0 0
1990 -203 0 0 0
1990 -210 0 0 0
1990 -221 0 0 0
1990 -222 0 0 0
1990 -222 0 0 0
1990 -228 0 0 0
1990 -228 0 0 0
1990 -219 0 0 0
1990 -216 0 0 0
1990 -225 0 0 0
1990 -231 0 0 0
1990 -241 0 0 0
1990 -245 0 0 0
1990 -237 0 0 0
1990 -231 0 0 0
1990 -232 0 0 0
1990 -229 0 0 0
1990 -226 0 0 0
1990 -209 0 0 0
1990 -182 0 0 0
1990 -176 0 0 0
1990 -171 0 0 0
1992 -141 0 0 0
1992 -144 0 0 0
1992 -147 0 0 0
1992 -149 0 0 0
1992 -150 0 0 0
1992 -153 0 0 0
1992 -155 0 0 0
1992 -158 0 0 0
1992 -171 0 0 0
1992 -185 0 0 0
1992 -196 0 0 0
1992 -203 0 0 0
1992 -209 0 0 0
1992 -217 0 0 0
1992 -226 0 0 0
1992 -230 0 0 0
1992 -230 0 0 0
1992 -228 0 0 0
1992 -228 0 0 0
1992 -239 0 0 0
1992 -245 0 0 0
1992 -245 0 0 0
1992 -231 0 0 0
1992 -220 0 0 0
1992 -214 0 0 0
1992 -220 0 0 0
1992 -227 0 0 0
1992 -230 0 0 0
1992 -232 0 0 0
1992 -230 0 0 0
1993 -166 0 0 0
1993 -170 0 0 0
1993 -175 0 0 0
1993 -180 0 0 0
1993 -188 0 0 0
1993 -203 0 0 0
1993 -216 0 0 0
1993 -229 0 0 0
1993 -232 0 0 0
1993 -222 0 0 0
1993 -226 0 0 0
1993 -235 0 0 0
1993 -230 0 0 0
1993 -224 0 0 0
1993 -235 0 0 0
1993 -245 0 0 0
1993 -244 0 0 0
1993 -242 0 0 0
1993 -233 0 0 0
1993 -223 0 0 0
1993 -227 0 0 0
1993 -232 0 0 0
1993 -220 0 0 0
1993 -203 0 0 0
1993 -184 0 0 0
1993 -176 0 0 0
1993 -177 0 0 0
1993 -178 0 0 0
1993 -170 0 0 0
1993 -158 0 0 0
1994 -127 0 0 0
1994 -129 0 0 0
1994 -128 0 0 0
1994 -129 0 0 0
1994 -136 0 0 0
1994 -142 0 0 0
1994 -148 0 0 0
1994 -152 0 0 0
1994 -154 0 0 0
1994 -158 0 0 0
1994 -156 0 0 0
1994 -155 0 0 0
1994 -162 0 0 0
1994 -168 0 0 0
1994 -177 0 0 0
1994 -183 0 0 0
1994 -191 0 0 0
1994 -199 0 0 0
1994 -211 0 0 0
1994 -227 0 0 0
1994 -220 0 0 0
1994 -203 0 0 0
1994 -202 0 0 0
1994 -197 0 0 0
1994 -185 0 0 0
1994 -178 0 0 0
1994 -178 0 0 0
1994 -175 0 0 0
1994 -173 0 0 0
1994 -178 0 0 0
1995 -133 0 0 0
1995 -133 0 0 0
1995 -135 0 0 0
1995 -137 0 0 0
1995 -140 0 0 0
1995 -147 0 0 0
1995 -151 0 0 0
1995 -151 0 0 0
1995 -153 0 0 0
1995 -157 0 0 0
1995 -159 0 0 0
1995 -159 0 0 0
1995 -157 0 0 0
1995 -167 0 0 0
1995 -177 0 0 0
1995 -183 0 0 0
1995 -187 0 0 0
1995 -192 0 0 0
1995 -202 0 0 0
1995 -210 0 0 0
1995 -215 0 0 0
1995 -217 0 0 0
1995 -213 0 0 0
1995 -196 0 0 0
1995 -180 0 0 0
1995 -186 0 0 0
1995 -188 0 0 0
1995 -184 0 0 0
1995 -184 0 0 0
1995 -186 0 0 0
1996 -177 0 0 0
1996 -179 0 0 0
1996 -184 0 0 0
1996 -189 0 0 0
1996 -199 0 0 0
1996 -208 0 0 0
1996 -206 0 0 0
1996 -204 0 0 0
1996 -202 0 0 0
1996 -195 0 0 0
1996 -196 0 0 0
1996 -202 0 0 0
1996 -211 0 0 0
1996 -222 0 0 0
1996 -223 0 0 0
1996 -218 0 0 0
1996 -219 0 0 0
1996 -231 0 0 0
1996 -240 0 0 0
1996 -241 0 0 0
1996 -242 0 0 0
1996 -245 0 0 0
1996 -249 0 0 0
1996 -248 0 0 0
1996 -246 0 0 0
1996 -247 0 0 0
1996 -247 0 0 0
1996 -244 0 0 0
1996 -238 0 0 0
1996 -238 0 0 0
1997 -178 0 0 0
1997 -177 0 0 0
1997 -180 0 0 0
1997 -189 0 0 0
1997 -195 0 0 0
1997 -194 0 0 0
1997 -195 0 0 0
1997 -188 0 0 0
1997 -178 0 0 0
1997 -189 0 0 0
1997 -205 0 0 0
1997 -213 0 0 0
1997 -210 0 0 0
1997 -215 0 0 0
1997 -225 0 0 0
1997 -237 0 0 0
1997 -245 0 0 0
1997 -246 0 0 0
1997 -245 0 0 0
1997 -249 0 0 0
1997 -254 0 0 0
1997 -256 0 0 0
1997 -252 0 0 0
1997 -239 0 0 0
1997 -235 0 0 0
1997 -239 0 0 0
1997 -244 0 0 0
1997 -245 0 0 0
1997 -233 0 0 0
1997 -224 0 0 0
1998 -152 0 0 0
1998 -150 0 0 0
1998 -149 0 0 0
1998 -155 0 0 0
1998 -158 0 0 0
1998 -160 0 0 0
1998 -165 0 0 0
1998 -177 0 0 0
1998 -186 0 0 0
1998 -193 0 0 0
1998 -192 0 0 0
1998 -192 0 0 0
1998 -202 0 0 0
1998 -204 0 0 0
1998 -204 0 0 0
1998 -207 0 0 0
1998 -212 0 0 0
1998 -217 0 0 0
1998 -215 0 0 0
1998 -219 0 0 0
1998 -228 0 0 0
1998 -225 0 0 0
1998 -216 0 0 0
1998 -217 0 0 0
1998 -210 0 0 0
1998 -197 0 0 0
1998 -201 0 0 0
1998 -205 0 0 0
1998 -205 0 0 0
1998 -201 0 0 0
1999 -132 0 0 0
1999 -135 0 0 0
1999 -137 0 0 0
1999 -139 0 0 0
1999 -140 0 0 0
1999 -146 0 0 0
1999 -148 0 0 0
1999 -150 0 0 0
1999 -156 0 0 0
1999 -164 0 0 0
1999 -169 0 0 0
1999 -170 0 0 0
1999 -174 0 0 0
1999 -177 0 0 0
1999 -175 0 0 0
1999 -177 0 0 0
1999 -182 0 0 0
1999 -190 0 0 0
1999 -207 0 0 0
1999 -222 0 0 0
1999 -212 0 0 0
1999 -196 0 0 0
1999 -196 0 0 0
1999 -203 0 0 0
1999 -210 0 0 0
1999 -214 0 0 0
1999 -210 0 0 0
1999 -202 0 0 0
1999 -199 0 0 0
1999 -198 0 0 0
2000 -137 0 0 0
2000 -140 0 0 0
2000 -142 0 0 0
2000 -144 0 0 0
2000 -150 0 0 0
