"Jahr" "point.71.x" "sat" "sal" "winter"
1985 -54 0 0 0
1985 -52 0 0 0
1985 -53 0 0 0
1985 -55 0 0 0
1985 -57 0 0 0
1985 -56 0 0 0
1985 -56 0 0 0
1985 -58 0 0 0
1985 -61 0 0 0
1985 -65 0 0 0
1985 -65 0 0 0
1985 -62 0 0 0
1985 -61 0 0 0
1985 -62 0 0 0
1985 -65 0 0 0
1985 -68 0 0 0
1985 -68 0 0 0
1985 -67 0 0 0
1985 -66 0 0 0
1985 -66 0 0 0
1985 -65 0 0 0
1985 -65 0 0 0
1985 -67 0 0 0
1985 -67 0 0 0
1985 -64 0 0 0
1985 -63 0 0 0
1985 -64 0 0 0
1985 -64 0 0 0
1985 -64 0 0 0
1985 -64 0 0 0
1986 -54 0 0 0
1986 -55 0 0 0
1986 -57 0 0 0
1986 -58 0 0 0
1986 -59 0 0 0
1986 -61 0 0 0
1986 -60 0 0 0
1986 -56 0 0 0
1986 -58 0 0 0
1986 -60 0 0 0
1986 -59 0 0 0
1986 -60 0 0 0
1986 -65 0 0 0
1986 -69 0 0 0
1986 -70 0 0 0
1986 -69 0 0 0
1986 -71 0 0 0
1986 -68 0 0 0
1986 -67 0 0 0
1986 -69 0 0 0
1986 -70 0 0 0
1986 -70 0 0 0
1986 -69 0 0 0
1986 -65 0 0 0
1986 -63 0 0 0
1986 -65 0 0 0
1986 -66 0 0 0
1986 -67 0 0 0
1986 -68 0 0 0
1986 -66 0 0 0
1987 -57 0 0 0
1987 -58 0 0 0
1987 -58 0 0 0
1987 -57 0 0 0
1987 -59 0 0 0
1987 -61 0 0 0
1987 -61 0 0 0
1987 -61 0 0 0
1987 -63 0 0 0
1987 -65 0 0 0
1987 -66 0 0 0
1987 -65 0 0 0
1987 -64 0 0 0
1987 -64 0 0 0
1987 -67 0 0 0
1987 -67 0 0 0
1987 -60 0 0 0
1987 -58 0 0 0
1987 -60 0 0 0
1987 -60 0 0 0
1987 -61 0 0 0
1987 -62 0 0 0
1987 -64 0 0 0
1987 -65 0 0 0
1987 -65 0 0 0
1987 -62 0 0 0
1987 -61 0 0 0
1987 -63 0 0 0
1987 -64 0 0 0
1987 -65 0 0 0
1988 -50 0 0 0
1988 -52 0 0 0
1988 -54 0 0 0
1988 -56 0 0 0
1988 -58 0 0 0
1988 -60 0 0 0
