"Jahr" "point.39.x" "sat" "sal" "winter"
1985 -50 0 0 0
1985 -48 0 0 0
1985 -48 0 0 0
1985 -50 0 0 0
1985 -54 0 0 0
1985 -53 0 0 0
1985 -54 0 0 0
1985 -58 0 0 0
1985 -62 0 0 0
1985 -69 0 0 0
1985 -71 0 0 0
1985 -68 0 0 0
1985 -67 0 0 0
1985 -68 0 0 0
1985 -72 0 0 0
1985 -77 0 0 0
1985 -79 0 0 0
1985 -78 0 0 0
1985 -77 0 0 0
1985 -76 0 0 0
1985 -75 0 0 0
1985 -74 0 0 0
1985 -76 0 0 0
1985 -76 0 0 0
1985 -73 0 0 0
1985 -71 0 0 0
1985 -70 0 0 0
1985 -70 0 0 0
1985 -69 0 0 0
1985 -70 0 0 0
1986 -48 0 0 0
1986 -50 0 0 0
1986 -54 0 0 0
1986 -56 0 0 0
1986 -58 0 0 0
1986 -63 0 0 0
1986 -62 0 0 0
1986 -58 0 0 0
1986 -60 0 0 0
1986 -62 0 0 0
1986 -61 0 0 0
1986 -63 0 0 0
1986 -70 0 0 0
1986 -76 0 0 0
1986 -80 0 0 0
1986 -80 0 0 0
1986 -84 0 0 0
1986 -82 0 0 0
1986 -78 0 0 0
1986 -81 0 0 0
1986 -82 0 0 0
1986 -83 0 0 0
1986 -82 0 0 0
1986 -77 0 0 0
1986 -72 0 0 0
1986 -73 0 0 0
1986 -74 0 0 0
1986 -75 0 0 0
1986 -76 0 0 0
1986 -74 0 0 0
1987 -53 0 0 0
1987 -55 0 0 0
1987 -56 0 0 0
1987 -56 0 0 0
1987 -58 0 0 0
1987 -62 0 0 0
1987 -63 0 0 0
1987 -63 0 0 0
1987 -66 0 0 0
1987 -70 0 0 0
1987 -72 0 0 0
1987 -72 0 0 0
1987 -71 0 0 0
1987 -71 0 0 0
1987 -75 0 0 0
1987 -76 0 0 0
1987 -66 0 0 0
1987 -61 0 0 0
1987 -62 0 0 0
1987 -62 0 0 0
1987 -63 0 0 0
1987 -64 0 0 0
1987 -68 0 0 0
1987 -70 0 0 0
1987 -70 0 0 0
1987 -67 0 0 0
1987 -64 0 0 0
1987 -66 0 0 0
1987 -68 0 0 0
1987 -70 0 0 0
1988 -39 0 0 0
1988 -42 0 0 0
1988 -46 0 0 0
1988 -50 0 0 0
1988 -54 0 0 0
1988 -58 0 0 0
1988 -62 0 0 0
1988 -67 0 0 0
1988 -73 0 0 0
1988 -76 0 0 0
1988 -76 0 0 0
1988 -79 0 0 0
1988 -84 0 0 0
1988 -86 0 0 0
1988 -84 0 0 0
1988 -81 0 0 0
1988 -79 0 0 0
1988 -79 0 0 0
1988 -80 0 0 0
1988 -83 0 0 0
1988 -86 0 0 0
1988 -88 0 0 0
1988 -88 0 0 0
1988 -89 0 0 0
1988 -89 0 0 0
1988 -87 0 0 0
1988 -85 0 0 0
1988 -82 0 0 0
1988 -77 0 0 0
1988 -73 0 0 0
1989 -58 0 0 0
1989 -60 0 0 0
1989 -64 0 0 0
1989 -67 0 0 0
1989 -68 0 0 0
1989 -71 0 0 0
1989 -75 0 0 0
1989 -80 0 0 0
1989 -86 0 0 0
1989 -92 0 0 0
1989 -92 0 0 0
1989 -94 0 0 0
1989 -99 0 0 0
1989 -103 0 0 0
1989 -105 0 0 0
1989 -102 0 0 0
1989 -97 0 0 0
1989 -99 0 0 0
1989 -97 0 0 0
1989 -91 0 0 0
1989 -90 0 0 0
1989 -90 0 0 0
1989 -86 0 0 0
1989 -82 0 0 0
1989 -84 0 0 0
1989 -85 0 0 0
1989 -86 0 0 0
1989 -85 0 0 0
1989 -82 0 0 0
1989 -80 0 0 0
1990 -54 0 0 0
1990 -57 0 0 0
1990 -61 0 0 0
1990 -63 0 0 0
1990 -65 0 0 0
1990 -68 0 0 0
1990 -72 0 0 0
1990 -76 0 0 0
1990 -77 0 0 0
1990 -80 0 0 0
1990 -84 0 0 0
1990 -85 0 0 0
1990 -84 0 0 0
1990 -86 0 0 0
1990 -86 0 0 0
1990 -82 0 0 0
1990 -82 0 0 0
1990 -86 0 0 0
1990 -88 0 0 0
1990 -92 0 0 0
1990 -92 0 0 0
1990 -88 0 0 0
1990 -85 0 0 0
1990 -84 0 0 0
1990 -82 0 0 0
1990 -80 0 0 0
1990 -72 0 0 0
1990 -60 0 0 0
1990 -57 0 0 0
1990 -54 0 0 0
1992 -44 0 0 0
1992 -47 0 0 0
1992 -50 0 0 0
1992 -52 0 0 0
1992 -53 0 0 0
1992 -55 0 0 0
1992 -57 0 0 0
1992 -59 0 0 0
1992 -68 0 0 0
1992 -76 0 0 0
1992 -84 0 0 0
1992 -91 0 0 0
1992 -97 0 0 0
1992 -104 0 0 0
1992 -110 0 0 0
1992 -112 0 0 0
1992 -114 0 0 0
1992 -114 0 0 0
1992 -114 0 0 0
1992 -116 0 0 0
1992 -116 0 0 0
1992 -114 0 0 0
1992 -106 0 0 0
1992 -100 0 0 0
1992 -95 0 0 0
1992 -95 0 0 0
1992 -96 0 0 0
1992 -95 0 0 0
1992 -94 0 0 0
1992 -91 0 0 0
1993 -61 0 0 0
1993 -62 0 0 0
1993 -64 0 0 0
1993 -66 0 0 0
1993 -69 0 0 0
1993 -75 0 0 0
1993 -80 0 0 0
1993 -86 0 0 0
1993 -87 0 0 0
1993 -83 0 0 0
1993 -85 0 0 0
1993 -88 0 0 0
1993 -87 0 0 0
1993 -85 0 0 0
1993 -88 0 0 0
1993 -90 0 0 0
1993 -88 0 0 0
1993 -86 0 0 0
1993 -81 0 0 0
1993 -76 0 0 0
1993 -76 0 0 0
1993 -77 0 0 0
1993 -72 0 0 0
1993 -65 0 0 0
1993 -57 0 0 0
1993 -52 0 0 0
1993 -53 0 0 0
1993 -54 0 0 0
1993 -50 0 0 0
1993 -44 0 0 0
1994 -33 0 0 0
