"Jahr" "point.7.x" "sat" "sal" "winter"
1985 -158 0 0 0
1985 -155 0 0 0
1985 -155 0 0 0
1985 -158 0 0 0
1985 -162 0 0 0
1985 -162 0 0 0
1985 -163 0 0 0
1985 -167 0 0 0
1985 -173 0 0 0
1985 -183 0 0 0
1985 -186 0 0 0
1985 -181 0 0 0
1985 -181 0 0 0
1985 -184 0 0 0
1985 -191 0 0 0
1985 -202 0 0 0
1985 -201 0 0 0
1985 -198 0 0 0
1985 -196 0 0 0
1985 -196 0 0 0
1985 -196 0 0 0
1985 -195 0 0 0
1985 -202 0 0 0
1985 -202 0 0 0
1985 -195 0 0 0
1985 -193 0 0 0
1985 -194 0 0 0
1985 -194 0 0 0
1985 -192 0 0 0
1985 -194 0 0 0
1986 -153 0 0 0
1986 -155 0 0 0
1986 -159 0 0 0
1986 -162 0 0 0
1986 -165 0 0 0
1986 -170 0 0 0
1986 -170 0 0 0
1986 -166 0 0 0
1986 -169 0 0 0
1986 -173 0 0 0
1986 -172 0 0 0
1986 -174 0 0 0
1986 -184 0 0 0
1986 -197 0 0 0
1986 -202 0 0 0
1986 -202 0 0 0
1986 -210 0 0 0
1986 -202 0 0 0
1986 -198 0 0 0
1986 -205 0 0 0
1986 -206 0 0 0
1986 -207 0 0 0
1986 -204 0 0 0
1986 -194 0 0 0
1986 -191 0 0 0
1986 -196 0 0 0
1986 -200 0 0 0
1986 -202 0 0 0
1986 -203 0 0 0
1986 -197 0 0 0
1987 -162 0 0 0
1987 -164 0 0 0
1987 -166 0 0 0
1987 -166 0 0 0
1987 -169 0 0 0
1987 -174 0 0 0
1987 -175 0 0 0
1987 -176 0 0 0
1987 -180 0 0 0
1987 -185 0 0 0
1987 -189 0 0 0
1987 -190 0 0 0
1987 -189 0 0 0
1987 -190 0 0 0
1987 -201 0 0 0
1987 -201 0 0 0
1987 -183 0 0 0
1987 -178 0 0 0
1987 -181 0 0 0
1987 -183 0 0 0
1987 -184 0 0 0
1987 -186 0 0 0
1987 -193 0 0 0
1987 -196 0 0 0
1987 -195 0 0 0
1987 -187 0 0 0
1987 -185 0 0 0
1987 -188 0 0 0
1987 -192 0 0 0
1987 -193 0 0 0
1988 -144 0 0 0
1988 -146 0 0 0
1988 -150 0 0 0
1988 -155 0 0 0
1988 -160 0 0 0
1988 -164 0 0 0
1988 -168 0 0 0
1988 -175 0 0 0
1988 -182 0 0 0
1988 -185 0 0 0
1988 -185 0 0 0
1988 -191 0 0 0
1988 -200 0 0 0
1988 -202 0 0 0
1988 -200 0 0 0
1988 -196 0 0 0
1988 -196 0 0 0
1988 -199 0 0 0
1988 -203 0 0 0
1988 -207 0 0 0
1988 -209 0 0 0
1988 -210 0 0 0
1988 -210 0 0 0
1988 -214 0 0 0
1988 -214 0 0 0
1988 -213 0 0 0
1988 -210 0 0 0
1988 -207 0 0 0
1988 -199 0 0 0
